"stateAbbreviation","state","Reciprocity","ReciprocityDetails","proofOtherOrAllStateLicense","stateResidencyProof","passportSizePhoto","driversLicensePhotoCopy","nameChangeProof","socialSecurityCopy","Hours","HoursOnly","MBLEX_or_NCBTMB","goodHealthClearance","BoardBackgroundCheckFee","stateApplyingBackgroundCheck","DOJ_backgroundCheck","applicationCost","licensingCost","licenseRenewalFee","CPR_certification","licensingETA","healthReferences","CEU","timeLicenseValidYears","liabilityInsurance","schoolTranscripts","MBLEX_transcript","LMT_jobsListed","LMT_avgHourly","LMT_avgAnnualSalary","Zillow_2BR_10cityAverageHomeValue","median2018IncomeByState","total_state_population","percent_black","percent_white","percent_two_or_more","percent_Native_American","percent_Asian","percent_Pacific_Islander","percent_Latino","cashier_jobsListed","cashier_avgHourly","cashier_avgAnnualSalary","remote_jobsListed","remote_avgHourly","remote_avgAnnualSalary","personalTrainer_jobsListed","personalTrainer_avgHourly","personalTrainer_avgAnnualSalary","houseCleaner_jobsListed","houseCleaner_avgHourly","houseCleaner_avgAnnualSalary","warehouse_jobsListed","warehouse_avgHourly","warehouse_avgAnnualSalary","security_jobsListed","security_avgHourly","security_avgAnnualSalary","nanny_jobsListed","nanny_avgHourly","nanny_avgAnnualSalary","clerical_jobsListed","clerical_avgHourly","clerical_avgAnnualSalary","tutor_jobsListed","tutor_avgHourly","tutor_avgAnnualSalary","dataScientist_jobsListed","dataScientist_avgHourly","dataScientist_avgAnnualSalary","nurses_jobsListed","nurses_avgHourly","nurses_avgAnnualSalary","personalAssistant_jobsListed","personalAssistant_avgHourly","personalAssistant_avgAnnualSalary","chiropractor_jobsListed","chiropractor_avgHourly","chiropractor_avgAnnualSalary","physicalTherapist_jobsListed","physicalTherapist_avgHourly","physicalTherapist_avgAnnualSalary","esthetician_jobsListed","esthetician_avgHourly","esthetician_avgAnnualSalary","medicalSpaEsthetician_jobsListed","medicalSpaEsthetician_avgHourly","medicalSpaEsthetician_avgAnnualSalary","medicalDoctor_jobsListed","medicalDoctor_avgHourly","medicalDoctor_avgAnnualSalary","yogaInstructor_jobsListed","yogaInstructor_avgHourly","yogaInstructor_avgAnnualSalary","pilatesInstructor_jobsListed","pilatesInstructor_avgHourly","pilatesInstructor_avgAnnualSalary","businessListings_chiropractor","businessListings_wellness_clinic","businessListings_massage_spa","businessListings_yoga","businessListings_gym","businessListings_coffee","businessListings_health_food","businessListings_hair_salon","businessListings_tanning","Rent2BR2BA_Listings_10cities","Rent2BR2BA_MinPrice__10cities","Rent2BR2BA_MaxPrice__10cities","Rent2BR2BA_AvgPrice__10cities","businessListings_jail_or_prison","businessListings_collision","businessListings_university_or_college","cosmetologist__jobsListed","cosmetologist__avgHourly","cosmetologist__avgAnnualSalary","businessListings_convalescent","autoRepairTechnician_jobsListed","autoRepairTechnician_avgHourly","autoRepairTechnician_avgAnnualSalary"
"NH","New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,"750;",750,"yes",NA,"yes","yes","yes","110",NA,NA,1,NA,NA,NA,NA,NA,"yes","yes",406,27.14463840399,51724.4285714286,227562.85,74991,"1356458","1.7","92.4","2.2","0.3","2.7","0.0","3.9",713,11.7582398316971,24457.13884993,747,66.5227576974565,138367.33601071,394,49.9362934362934,103867.49034749,592,15.2367424242424,31692.4242424242,792,17.0915909090909,35550.5090909091,735,16.030612244898,33343.6734693878,"479",18.2390396659708,37937.2025052193,731,18.4017989056088,38275.7417236663,677,21.7007016248154,45137.459379616,433,69.649285009862,144870.512820513,823,43.0064459295261,77184.1300121507,377,15.7015915119363,50502.2069536424,110,51.1585365853659,106409.756097561,683,39.25,81640,411,22.9454277286136,47726.4896755163,221,19.1217948717949,39773.3333333334,789,55.4458174904943,160145.480225989,111,54.8423423423423,114072.072072072,90,56.7647058823529,118070.588235294,1043,405,1221,923,992,1116,932,1404,534,57,1806.2037037037,2753.79310344828,2033.90740740741,297,676,658,490,18.246835443038,50308.8235294118,1472,444,65102.8277634961,22.9695945945946
"NJ","New Jersey","Yes"," by Endorsement a massage therapist can also be licensed on the basis of current credentialing in another U.S. state","yes",NA,"yes","yes","yes","yes","500; 90 hours of anatomy, physiology, pathophysiology
ethics and law
theory and practice
electives related to the practice of massage and bodywork therapy
and at least 100 hours of clinical practice under the supervision of a faculty member legally authorized to practice in the State in which the school exists. ",500,"yes",NA,"yes","yes","yes","120",NA,NA,1,NA,NA,NA,NA,"yes","yes; The course of study must be taken in a school accredited or approved by:

??the New Jersey Department of Education;
the New Jersey Department Labor and Workforce Development;
the New Jersey Commission on Higher Education;
or an agency of another state which substantially meets the requirements of the New Jersey Department of Education,
the New Jersey Department of Labor and Workforce Development; or
the New Jersey Commission on Higher Education.","yes",799,46.3136107634543,55080.7259073842,259979.785714286,81740,"8908520","13.6","66.9","2.8","0.2","9.7","0.0","20.6",758,13.4027704485488,27877.7625329815,736,50.3722826086956,104774.347826087,764,38.3278795811518,79721.9895287957,724,22.5528314917127,46909.8895027624,809,17.8343634116193,37095.4758961681,789,20.2756653992395,42173.3840304182,"726",26.5426997245179,55208.8154269972,780,33.1583333333333,68969.3333333333,758,88.565963060686,184217.203166227,702,41.3168631405522,85939.0753323486,825,45.5054545454545,91141.3,741,34.7968960863698,75278.028340081,144,62.5,130000,793,54.624684741488,113619.344262295,808,37.8121905940594,78649.3564356436,399,17.1756373937677,35725.3257790368,787,48.7668360864041,198635.047013977,583,54.3241852487135,112994.305317324,125,62.5,130000,1560,1411,1506,1502,1501,1504,1524,1516,1342,218,2837.1320754717,3844.0796460177,3063.125,1269,1473,1447,777,23.9432110682111,55337.8595890411,1502,721,70077.9653259362,23.5104022191401
"NM","New Mexico","Yes"," License by Credentials or endorsement
Massage therapists may be licensed by credential if they have met similar education and examination requirements in other jurisdictions","yes",NA,"yes","yes",NA,NA,"650; 165 hours of coursework in anatomy and physiology and other closely related disciplines. At least 40 of the required hours in this content strand are to be in pathology. Kinesiology is also to receive coverage.
At least 150 hours are to consist of massage therapy training; this is to include coverage of contraindications.
At least 75 hours are to be in content areas that the Board terms ""general instruction"". No fewer than 30 of the general instruction hours are to be in professional ethics. Also included in this content area are 1) first aid and 2) CPR/AED; the prospective massage therapist will need four hours in each. Hydrotherapy and business are both to receive coverage. Electives may be in any of the following: theory, hands-on modalities related to massage therapy, breathing and stretching, nutrition, herbology, homeopathy, and counseling. The student may also credit additional hours of anatomy and physiology or massage therapy. Up to 150 hours of practicum may be credited. Other elective topics may be credited, but will need Board approval.

Up to 150 hours of credit may be awarded for prior professional experience carried out under licensure or registration.",650,"yes",NA,"yes","yes","yes","75","125",NA,1,NA,NA,NA,"2 years",NA,"yes","yes",145,37.6346153846154,57000,180789.564102564,47169,"2095428","2.2","76.4","3.2","9.6","1.6","0.1","49.1",606,10.1072580645161,21023.0967741935,749,59.2059412550067,123148.357810414,165,17.78125,36985,80,14,29120,638,17.5301724137931,36462.7586206896,576,17.0822398589065,35531.0589065255,"135",13.9074074074074,28927.4074074074,628,15.1169642857143,31443.2857142857,529,21.0420604914934,43767.4858223063,332,29.9541860079575,62304.7068965517,793,52.4566519546028,91160.2780580076,270,13.9728,51012.0760869565,641,56.532,117586.56,541,29.25,60840,75,NA,NA,442,19.7825789473684,41147.7642105263,707,56.7313719943423,212419.309759547,211,56.8127962085308,118170.616113744,565,54.4207207207207,113195.099099099,767,305,848,739,640,697,648,1119,188,247,1067.78008298755,1478.92073170732,1196.53526970954,164,439,602,96,23.5,48880,1179,91,41515.3488372093,19.9593023255814
"NV","Nevada",NA,NA,"yes",NA,"yes","yes","yes","yes","550; One hundred twenty-five (125) hours of instruction in the body’s systems, including, without limitation, anatomy, physiology and kinesiology
Two hundred twenty (220) hours of instruction which is taken in a classroom setting with hands-on instruction in assessment, theory and application instruction, which must include not less than 80 hours in clinical instruction
Forty (40) hours of instruction in pathology
Twenty (20) hours of instruction in business
Twenty (20) hours of instruction in ethics and
One hundred twenty-five hours (125) of instruction in other courses of massage therapy in a classroom setting with hands-on instruction.",550,"yes",NA,"yes","yes","yes","185","295",NA,NA,NA,NA,NA,NA,NA,"yes","yes",691,68.4464544138929,62776.4109985528,264014.692307692,58646,"3034392","9.2","63.4","5.1","1.5","8.2","0.6","29.0",734,11.862227520436,24673.4332425069,766,64.9503916449086,135096.81462141,450,39.3577777777778,81864.1777777778,635,16.5220472440945,34365.8582677166,768,16.3225911458333,33950.9895833333,742,19.383423180593,40317.5202156334,"574",16.5644599303136,34454.0766550523,753,23.7191633466135,49335.8597609561,701,25.4329529243937,52900.5420827389,92,NA,NA,824,52.8029126213592,106819.15902965,498,19.0414156626506,51513.3171912833,61,62.5,130000,576,33.2678958785249,69197.2234273318,588,72.4472789115646,150690.340136054,555,20.0900900900901,41787.3873873874,777,70.8030888030888,204894.838481338,188,55.4202127659574,115274.042553191,110,62.5,130000,1468,698,1519,1392,1429,1426,1476,1522,1141,670,1317.36555891239,1956.94320137694,1594.92220543807,321,1059,1217,613,75.5916230366492,50159.8694942904,1470,479,49500,20.0553235908142
"NY","New York",NA,NA,NA,NA,NA,NA,NA,NA,"1000; 150 in clinic, rest as: Complete coursework in anatomy, physiology, neurology, myology or kinesiology, pathology, hygiene, first aid, CPR, infection control procedures, the chemical ingredients of products that are used and their effects, as well as the theory, technique and practice of both oriental and western massage/bodywork therapy.",1000,"yes; NY state exam too, semiannual dates jan 3noth and aug 27th, with applications due by Nov yesst and June yesst for respective exam dates",NA,"yes","yes","yes","108; 35 for limited permit if cannot take NY exam within 1 year",NA,NA,1,NA,NA,NA,NA,NA,"yes","Yes; semiannual NY state exam also needs to be passes",624,44.4474759615385,51205.2019230769,637718.648535565,67844,"19542209","15.7","63.3","3.3","0.4","8.5","0.0","19.2",695,13.5641726618705,28213.4791366906,750,66.1853333333333,137665.493333333,464,40.4881465517241,84215.3448275861,640,18.43046875,38335.375,805,17.1944472049689,35764.4501863353,757,19.1431968295905,39817.8494055482,"641",23.1294851794072,48109.329173167,765,28.2073202614379,58671.2261437908,741,70.5168690958165,146675.087719298,590,39.7776671820642,82737.5477386935,806,45.8867866004963,93871.8629032258,673,28.6210252600297,70878.5211267606,590,56,116480,760,42.1072368421053,87583.052631579,531,38.5706214689266,80226.8926553673,305,17.2307692307692,35839.9999999999,783,44.3547254150702,207051.549808429,312,52.2516025641026,108683.333333333,65,62.5,130000,1524,775,1509,1476,1501,1501,1481,1509,1075,257,2901.70161290323,3576.85975609756,3232.77419354839,733,1297,1443,578,21.0565743944637,60714.2857142857,1500,577,62107.9136029412,20.7859618717504
"OH","Ohio","Yes"," by endorsement, if out of state licensed for last five years    https://med.ohio.gov/Apply/Massage-Therapist-MT","yes",NA,NA,NA,NA,NA,"750;",750,"yes",NA,"yes","yes","yes","153.5",NA,"100",NA,NA,NA,"no","2",NA,"yes","yes",595,38.1626050420168,38069.9774266366,102083.288,56111,"11689442","12.4","81.0","3.1","0.2","2.3","0.0","3.9",900,12.4550555555556,25906.5155555556,745,67.0078859060403,139376.402684564,535,27.8211538461538,57867.9999999999,580,14.7263157894737,30630.7368421053,803,21.8338916562889,45414.4946450809,752,14.4044946808511,29961.3489361703,"623",15.1998394863563,31615.6661316211,760,17.4891052631579,36377.3389473684,718,24.0599582172702,50044.713091922,483,36.0576923076923,75000,835,33.6167664670659,80672.2964071856,564,15.4751773049645,53280.7753807107,388,52.5347432024169,109272.265861027,728,47.1876379690949,98150.2869757174,457,43.3489336492891,90165.7819905213,220,28.2379032258065,58734.8387096775,767,112.42666232073,178125.062581486,250,38.814,80733.12,291,56.9482071713147,118452.270916335,1559,495,1509,1341,1452,1476,1422,1531,1083,404,1355.64556962025,1927.97597597598,1594.27974683544,469,1095,1181,595,20.6156303236797,52631.2351543943,1505,646,67140.0778210117,21.1606037151703
"OK","Oklahoma","Yes"," by endorsement","yes",NA,NA,"yes","yes",NA,"500;",500,"yes",NA,"yes","yes","yes",NA,"50; 65 for license by reciprocity","50",NA,NA,NA,"16","2","yes",NA,"yes",509,29.3572874493927,45000,109105.352941176,51924,"3943079","7.3","72.2","7.7","7.8","2.1","0.1","10.9",1528,10.5776832460733,22001.5811518325,764,67.0890052356021,139545.130890052,369,17.0420054200542,35447.3712737127,330,15.4621212121212,32161.2121212121,714,14.8897058823529,30970.588235294,664,14.4662790697674,30089.8604651162,"531",14.1322975517891,29395.1789077213,717,14.7110181311018,30598.9177126917,595,20.8075630252101,43279.731092437,317,NA,NA,824,31.5432645631068,69070.4733009709,460,16.1304347826087,45000,322,29.2019867549669,60740.1324503312,562,49.5670391061453,103099.441340782,362,29.6764705882353,61727.0588235294,333,16.4163961038961,34146.1038961039,734,29.4097820163488,92778.4400544959,294,55.6479591836735,115747.755102041,265,34.6,71968,1195,464,1139,1058,1120,1076,1119,1396,793,365,919.748603351955,1205.75517241379,1029.44273743017,278,799,1212,460,19.9456644144144,48208.7912087912,1285,490,38344.1632653061,18.434693877551
"OR","Oregon","Yes"," by endorsement, but $250 to review transcripts and had to be licensed out of state","yes",NA,"yes","yes","yes",NA,"625; The Board requires 625 hours/25 quarter credits/15.74 semester credits of education from an accredited or Department of Education approved school with the following:
The 625 hours/25 quarter credits/15.74 semester credits of education must include: 
A minimum of 200 hours/8 quarter credits/ 5.34 semester credits of health sciences, consisting of Anatomy and Physiology, Pathology, and Kinesiology; and 
A minimum of 300 hours/12 quarter credits/8 semester credits of Massage Theory and Practical Application, Clinical Practice, Business Development, Sanitation, Communication, and Ethics. 
The remaining 125 hours/5 quarter credits /2.4 semester credits required may be in any of the above subject areas",625,"Yes; and a state jurisprudence exam",NA,"4yes.5","yes","yes","100","100 or 200 depends on birth year, odds renew again on odd years and evens renew on even years","100-200, odd birth years renew on odd years and even birth year renew on even years. If an applicant’s first renewal is less than 12 months from time of issuance, the Initial License Fee is $100.00. If the applicant’s first renewal is more than 12 months from date of issuance, the Initial License Fee is $200.00.",1,NA,"3 moral character references",NA,NA,"yes","yes","yes",436,37.822505800464,48000,364129.810344828,63426,"4190713","2.0","83.9","4.7","1.2","4.6","0.4","13.3",754,14.6691976127321,30511.9310344828,750,61.2943333333333,127492.213333333,407,35.3193277310924,73464.2016806722,430,18.0188235294118,37479.1529411765,817,18.2591493268054,37979.0305997552,752,17.1098537234043,35588.4957446809,"378",22.2486772486772,46277.2486772486,688,18.3292151162791,38124.7674418605,635,26.2308661417323,54560.2015748032,400,26.8223557692308,55790.5,806,40.3226302729528,105140.189205955,430,19.4127906976744,45198.7301587302,253,60.5,125840,654,40.2919921875,83807.34375,368,20.7961956521739,43256.0869565217,446,20.4567865429234,42550.1160092807,758,44.3653298153034,162737.796833773,327,56.3639143730887,117236.941896024,230,59.6282051282051,124026.666666667,1433,805,1500,1010,1138,1412,1217,1505,804,334,1747.94153846154,2431.40213523132,2035.41384615385,302,577,904,285,20.5094339622642,42659.6226415095,1500,386,83538.0116959064,22.2163212435233
"PA","Pennsylvania","Yes"," by endorsement, or temporary permit, http://www.pacodeandbulletin.gov/Display/pacode?file=/secure/pacode/data/049/chapter20/s20.2Yes",NA,NA,NA,"yes","yes",NA,"600;Massage therapy programs must provide at least 600 hours of in-class, postsecondary education instruction, including:
   (1)  At least 175 contact hours of instruction in anatomy and physiology, kinesiology and pathology, including training in the human immunodeficiency virus and related risks.
   (2)  At least 250 contact hours in massage therapy and bodywork assessment, theory and practice including sanitation, safety and hygiene.
   (3)  At least 25 contact hours in professional ethics, and business and law related to a massage therapy business.
   (4)  At least 150 contact hours in related courses appropriate to a massage therapy curriculum as set forth in §  20.13 (related to required knowledge base), including cardiopulmonary resuscitation.
 (b)  Massage therapy programs may meet the 600-hour requirement through both didactic and clinical courses.
 (c)  Externship hours may not be included in the 600-hour minimum education instruction. For purposes of this section, an externship is an offsite practical technique learning experience where the student’s supervision is provided by a licensed massage therapist, supervisor or other appropriate licensed health professional.
 (d)  Hours for practicing assigned techniques under indirect supervision may not be included in the 600-hour minimum education instruction.

",600,"yes",NA,"yes","yes","yes","100; 65 for temp permit",NA,"125 - 175; ",1,NA,NA,"24","2",NA,NA,"yes",601,35.9971713810316,46543.0267062315,172920.62,60905,"12807060","11.2","80.1","2.6","0.2","3.6","0.0","7.6",728,11.5307348901099,23983.9285714286,748,65.8076537433155,136879.919786096,522,26.2756286266925,54653.3075435204,572,15.9886363636364,33256.3636363637,823,17.3390461725395,36065.2160388822,779,16.8584659820282,35065.6092426187,"584",16.5,34320,777,16.3379987129987,33983.0373230373,669,30.3817264573991,63193.9910313901,451,43.1941958234497,89843.9273127753,817,41.4481334149327,83152.6533242876,605,16.282867768595,50457.2495291902,349,51.9754672897196,108108.971962617,707,37.7843968531469,78591.5454545456,399,24.1788617886179,50292.0325203252,259,19.3579399141631,40264.5150214593,762,39.9379461942257,150019.047244094,227,48.7246696035242,101347.31277533,232,60.8490566037736,126566.037735849,1537,712,1458,1237,1411,1410,1380,1521,956,264,1948.8359375,2946.06363636364,2369.173828125,596,1086,1110,568,21.3071880650995,38396.9067055394,1505,554,64427.2076372315,23.6182310469314
"RI","Rhode Island","Yes",NA,"yes",NA,"yes","yes","yes",NA,"500;",500,"yes",NA,"yes","yes","yes","65",NA,"37.5",1,NA,"3 character letters","12","1",NA,"yes","yes; score of at least 63no",670,41.7845149253731,44583.0625942685,252537.9,64340,"1057315","6.7","80.7","3.1","0.4","3.4","0.1","15.9",745,13.0647651006711,27174.7114093959,751,66.7909454061252,138925.16644474,673,31.8471396731055,66242.0505200594,638,19.9945141065831,41588.5893416929,807,16.8075960346964,34959.7997521685,753,20.6845949535193,43023.9575033201,"640",21.390625,44492.5,757,17.6428335535007,36697.0937912815,694,25.4913544668588,53022.0172910663,587,NA,NA,811,43.2102342786683,85333.8606658446,653,17.7854134762634,47931.9610894942,283,57.7338709677419,120086.451612903,762,51.8464566929134,107840.62992126,615,23.609756097561,49108.2926829269,212,13.7240566037736,28546.0377358491,747,125.658969210174,147559.493975904,375,61.4666666666667,127850.666666667,218,47.2548076923077,98290,1381,720,1492,1401,1417,1491,1433,1516,1108,180,2919.00568181818,3938.07692307692,3476.90340909091,628,1389,1190,600,18.8025641025641,58987.1794871795,1506,679,80327,23.9013254786451
"SC","South Carolina","Yes"," by endorsement a school approved and licensing exam has to be reviewed by the South Carolina Board of Massage Therapy","yes",NA,NA,"yes","yes",NA,"500;",500,"yes",NA,"yes","yes","yes","50","100",NA,NA,NA,NA,"12/2years",NA,NA,"yes","yes",599,34.3552631578947,45168.1102150538,181933.171428571,52306,"5084127","26.6","67.0","2.4","0.5","1.6","0.1","5.8",729,10.2916666666667,21406.6666666667,752,59.7623005319149,124305.585106383,528,28.969696969697,60256.9696969698,651,12.8811881188119,26792.8712871288,758,17.6731530343008,36760.1583113457,747,17.8005020080321,37025.0441767068,"569",14.7231985940246,30624.2530755712,714,15.5649859943978,32375.1708683474,698,22.3441977077364,46475.9312320917,314,56.1221153846154,116734,847,43.2547225501771,78978.3597922849,566,14.0470425138632,39997.2335164835,344,58.1586826347305,120970.059880239,701,46.5659050966608,96857.0826010545,536,16.7135306553911,34764.1437632135,328,15.0009157509158,31201.9047619049,756,60.4703835978836,200261.160714286,285,56.9298245614035,118414.035087719,190,61.9078947368421,128768.421052632,1341,273,1414,1293,1317,1254,1267,1527,553,517,1265.32220039293,1733.63238512035,1474.98231827112,225,517,893,571,21.0129151291513,45587.461928934,1463,321,47356.3024193548,24.5615264797508
"SD","South Dakota","Yes"," by endorsement, temporary permit Yes","yes",NA,"yes","yes","yes","yes","500; 125 anatomy/physiology/kinesiology, 40 pathology, 200 massage/bodywork theory/assessment/practice,10 business/professionalism, 6 ethics, 125 in any related massage modality, 200 hours must be supervised by instructor",500,NA,NA,"yes","yes","yes","100","65",NA,NA,NA,NA,"8/2 years",NA,"yes",NA,NA,39,31.7666666666667,NA,164059.75,56274,"882235","2.2","84.0","2.7","8.8","1.7","0.0","3.9",328,11.0057692307692,22891.9999999999,747,56.4241967871486,117362.329317269,45,18,37440,160,12.7272727272727,26472.7272727272,688,19.8123691860465,41209.7279069767,306,16.1461240310078,33583.9379844962,NA,NA,NA,319,13.3444357366771,27756.4263322884,411,20.963503649635,43604.0875912408,170,NA,NA,756,53.8574206349206,117517.857669617,60,13.2888888888889,NA,177,58.42,121513.6,199,40.8152212389381,84895.6601769913,20,NA,NA,417,18.5316363636364,38545.8036363637,637,91.3936577708006,202508.880537975,50,42.5,88400,220,60.7692307692308,126400,443,270,417,409,238,246,229,641,101,75,1019.92957746479,1224.14705882353,1068.95774647887,101,300,187,51,13,45000,567,74,75000,21.5
"TN","Tennessee",NA,NA,"yes",NA,NA,"yes","yes",NA,"500; 200 hours Health Sciences, 200 hours Massage, 85 hours Allied Modalities, 10 hours Ethics, 5 hours TN Massage Law",500,"yes",NA,"yes","yes","yes",NA,"275",NA,NA,"12 weeks","Yes, 2, anyone licensed in healthcare, doctor, nurse, dentist, and so on","24/2 years only 8 allowed online, TN law and ethics needed","2",NA,"yes","yes",407,32.5850737100737,44967.7002583979,177130.291666667,52375,"6770010","16.8","77.3","2.2","0.3","1.8","0.1","5.5",710,12.1760563380282,25326.1971830987,749,66.1018024032043,137491.748998665,379,24.4917582417582,50942.8571428571,557,13.1535008976661,27359.2818671455,778,15.3780848329049,31986.4164524422,748,15.951871657754,33179.8930481283,"35",11.5,23920,731,13.4854651162791,28049.7674418605,648,20.6423611111111,42936.1111111111,443,30.6450585838003,63741.7218543046,836,33.9084031100478,75463.3062200957,537,13.5856610800745,54247.5570388349,45,62.5,130000,632,NA,NA,421,30.1702786377709,62754.1795665635,227,13.1728395061728,27399.5061728394,733,33.6531377899045,178880.005457026,121,45.3925619834711,94416.5289256199,10,56,116480,1294,434,1324,1068,1157,1049,1150,1516,476,458,1283.08705357143,1937.29411764706,1530.31026785714,351,725,1014,464,29.3115124153499,42500.7363013699,1501,399,98786.7647058823,27.8320802005013
"TX","Texas",NA,NA,"yes",NA,NA,"yes","yes","yes","500; 200 hours of massage therapy techniques and theory and the practice of manipulation of soft tissue,
with at least 125 hours of Swedish massage therapy techniques:
• 50 hours of anatomy:
• 25 hours of physiology:
• 50 hours of kinesiology:
• 40 hours of pathology:
• 20 hours of hydrotherapy:
• 45 hours of massage therapy laws and rules, business practices and professional ethics:
• 20 hours of health and hygiene, first aid, universal precautions, and cardiopulmonary resuscitation
(CPR);
• a 50-hour internship.",500,"Yes; and a state jurisprudence exam",NA,"yes","yes","yes","100",NA,NA,1,NA,NA,NA,NA,NA,NA,"yes; and state juriprudence exam",577,37.6622574955908,51032.315978456,195904.483180428,60629,"28701845","12.3","73.5","2.7","0.5","5.0","0.1","39.6",725,11.9503787878788,24856.7878787879,755,62.9859271523179,131010.728476821,586,33.259385665529,69179.5221843003,517,15.2954545454545,31814.5454545454,768,16.8191341145833,34983.7989583333,756,18.6313227513228,38753.1513227514,"443",15.5553652968037,32355.1598173517,742,17.6164083557951,36642.1293800538,705,27.3874113475177,56965.8156028368,573,56.8383547008548,118223.777777778,806,48.7629466501241,85252.1613793103,580,17.310775862069,54864.7028571429,187,48.4828767123288,100844.383561644,667,43.1085714285714,89665.8285714285,528,35.5830965909091,74012.8409090909,563,29.0726744186046,60471.1627906976,815,104.600233128834,145465.030674847,494,50.9878542510121,106054.736842105,45,62.5,130000,1326,1083,1408,1276,1364,1277,1357,1512,916,1039,1372.03786407767,2052.92465016146,1664.32766990291,438,1256,1240,547,36.2286527514231,54535.1955307263,1493,530,70411.9549180328,29.8194174757282
"UT","Utah",NA,NA,"yes",NA,NA,"yes","yes","yes","600; complete 1000 hours as apprentice or 125 hours of anatomy, physiology and kinesiology
40 hours of pathology
285 hours of massage theory and techniques, including basic Swedish and hands-on instruction
35 hours of ethics, professional standards, and businesses practices
15 hours of sanitation, universal precautions, CPR and first aid
100 hours of student clinic",600,"yes",NA,"yes","yes","yes","95","60","52",NA,NA,NA,NA,"2, all expire May 31st of odd numbered years, Massage therapist application processing fee: $95
Massage apprentice application processing fee: $70
Licensing fee: $60
Renewal fee: $52",NA,"yes","yes",570,38.2298245614035,35615.4661016949,319213.451612903,71414,"3161105","1.3","85.7","3.2","1.1","2.4","0.9","14.2",743,11.4539367429341,23824.1884253029,760,55.9402960526316,116355.815789474,440,35.3465909090909,73520.9090909091,548,16.8786496350365,35107.5912408759,802,17.1566770573566,35685.8882793017,744,16.3753091397849,34060.6430107526,"603",17.636815920398,36684.5771144278,770,17.8739220779221,37177.757922078,688,25.1366279069767,52284.1860465115,576,45.9769678730063,95632.093175853,811,41.5136868064118,90177.8131935882,570,17.225,56619.495049505,528,49.0130260521042,101947.094188377,512,70,145600,563,26.8218806509946,55789.5117540688,180,14.015625,29152.5,771,63.332140077821,166718.709468223,191,52.5183246073298,109238.115183246,485,51.6627659574468,107458.553191489,1511,837,1443,1168,1294,1222,1421,1517,762,231,1351.35555555556,1753.70466321244,1521.64,431,832,1065,607,19.329489291598,50000,1516,429,75000,20.4965034965035
"VA","Virginia","Yes"," by endorsement","yes",NA,NA,"yes","yes","yes","500;",500,"yes",NA,"yes","yes","yes","140",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",705,34.558865248227,49348.0522058824,252271.369863014,72577,"8517685","19.2","67.4","4.1","0.3","6.5","0.1","9.5",752,11.4761968085106,23870.489361702,761,70.0519053876478,145707.963206307,646,40.1857585139319,83586.3777089784,681,14.2901982378855,29723.6123348018,776,16.9621649484536,35281.3030927835,779,15.6273812580231,32504.953016688,"549",15.7665441176471,32794.411764706,743,16.1998788694482,33695.7480484523,728,24.1050824175824,50138.5714285714,657,57.9946834581346,120628.94159292,807,51.4106443618339,85513.8661710037,642,14.5640576323988,64306.7814992026,464,52.0969498910675,108361.65577342,719,46.4130434782609,96539.1304347827,580,32.9043103448276,68440.9655172414,453,14.3470873786408,29841.9417475729,772,40.223121761658,190609.920984456,461,56.0504338394794,116584.902386117,135,53.6346153846154,111560,1338,635,1503,1245,1287,1302,1326,1519,682,578,1704.45950704225,2635.33744855967,2073.24295774648,561,846,1384,643,27.8646967340591,46413.9772727273,1504,634,73615.2176165803,22.3785488958991
"VT","Vermont",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,41.6153846153846,NA,193815.545454545,60782,"626299","1.2","94.1","2.0","0.3","1.9","0.0","2.0",590,13.0697033898305,27184.9830508474,755,65.087582781457,135382.172185431,85,15.125,31460,240,15.7631578947368,32787.3684210525,791,17.9681163084703,37373.6819216182,728,14.1570879120879,29446.7428571428,"614",17.3259364820847,36037.9478827362,637,15.7150706436421,32687.3469387756,492,29.9146341463415,62222.4390243903,162,NA,NA,802,30.1639650872818,84358.7874064838,150,19.4473684210526,46964.4230769231,235,62.4918604651163,129983.069767442,482,45,93600,161,47.9280821917808,99690.4109589041,684,20.7077151335312,43072.0474777449,698,44.0324785100287,186707.242120344,87,53.5919540229885,111471.264367816,421,58.8723404255319,122454.468085106,714,245,865,448,520,589,575,1074,110,21,1768.16666666667,1825,1769.55555555556,91,286,471,126,15.1485148514851,39302.5,1094,150,60000,21.5
