"state","city","jobSearched","jobPosted_nDays_ago","MinHourlySalary","MaxHourlySalary","MinAnnualSalary","MaxAnnualSalary"
"AR","jonesboro","nurse","2020-07-07",14.5,49.5,NA,NA
"AR","jonesboro","nurse","2020-07-08",14.5,57.0833333333333,NA,NA
"AR","jonesboro","nurse","2020-07-09",14.5,60,NA,NA
"AR","jonesboro","nurse","2020-07-12",14.5,48.3333333333333,NA,NA
"AR","jonesboro","nurse","2020-07-13",14.5,47.5,NA,NA
"AR","jonesboro","nurse","2020-07-14",14.5,48.3333333333333,NA,NA
"AR","jonesboro","nurse","2020-07-15",14,42.3333333333333,NA,NA
"AR","jonesboro","nurse","2020-07-17",14,48.1666666666667,NA,NA
"AR","jonesboro","nurse","2020-07-19",14.4,52.9,NA,NA
"AR","jonesboro","nurse","2020-07-20",14.3,52.9333333333333,NA,NA
"AR","jonesboro","nurse","2020-07-21",13.9444444444444,46.1666666666667,NA,NA
"AR","jonesboro","nurse","2020-07-22",14.375,51.125,NA,NA
"AR","jonesboro","nurse","2020-07-23",13,42,NA,NA
"AR","jonesboro","nurse","2020-07-24",14.4166666666667,42.4166666666667,NA,NA
"AR","jonesboro","nurse","2020-07-25",14.5,42.5,NA,NA
"AR","jonesboro","nurse","2020-07-26",14.5,42.5,NA,NA
"AR","jonesboro","nurse","2020-07-27",14,42.3333333333333,NA,NA
"AR","jonesboro","nurse","2020-07-28",13,42,NA,NA
"AR","jonesboro","nurse","2020-07-29",13.3333333333333,42,NA,NA
"AR","jonesboro","nurse","2020-07-30",13,42,NA,NA
"AR","jonesboro","nurse","2020-07-31",13.4,42,NA,NA
"AR","jonesboro","nurse","2020-08-01",13,42,NA,NA
"AR","jonesboro","nurse","2020-08-02",13.6666666666667,42,NA,NA
"AR","jonesboro","nurse","2020-08-04",13.25,42,NA,NA
"AR","jonesboro","nurse","2020-08-06",13.6666666666667,42,NA,NA
"AR","jonesboro","nurse","2020-08-07",13,42,NA,NA
"AR","jonesboro","nurse","2020-08-08",13,42,NA,NA
"AR","jonesboro","nurse","2020-08-09",13,42,NA,NA
"AR","jonesboro","nurse","2020-08-10",13,42,NA,NA
"AR","jonesboro","nurse","2020-08-11",14,42,26034,26034
"AR","jonesboro","nurse","2020-08-12",14,42,26034,26034
"AR","jonesboro","nurse","2020-08-13",14,42,26034,26034
"AR","jonesboro","nurse","2020-08-14",14,42,26034,26034
"AR","jonesboro","nurse","2020-08-15",14,42,26034,26034
"AR","jonesboro","nurse","2020-08-16",14,42,26034,26034
"AR","jonesboro","nurse","2020-08-17",14,42,26034,26034
"AR","little+rock","nurse","2020-06-23",17.1,36,35000,121091
"AR","little+rock","nurse","2020-06-24",17.1,36,35000,121091
"AR","little+rock","nurse","2020-06-26",17.1,36,35000,121091
"AR","little+rock","nurse","2020-07-01",16.4,39,36666.6666666667,144545
"AR","little+rock","nurse","2020-07-02",15.84,41.4,38000,163308.2
"AR","little+rock","nurse","2020-07-07",15,45,40000,191453
"AR","little+rock","nurse","2020-07-08",16.05,40.5,37500,156272
"AR","little+rock","nurse","2020-07-09",15.7,42,38333.3333333333,167999
"AR","little+rock","nurse","2020-07-10",16.05,40.5,37500,156272
"AR","little+rock","nurse","2020-07-13",15.7,42,38333.3333333333,167999
"AR","little+rock","nurse","2020-07-14",16.05,40.5,37500,156272
"AR","little+rock","nurse","2020-07-15",16.26,37.4,36231,136683.2
"AR","little+rock","nurse","2020-07-16",16.05,36.8333333333333,36218.3333333333,135351
"AR","little+rock","nurse","2020-07-17",16.2,39.8571428571429,37142.8571428571,151246.142857143
"AR","little+rock","nurse","2020-07-18",15.7,38.3333333333333,37051.6666666667,147078
"AR","little+rock","nurse","2020-07-19",17.1,36,35000,121091
"AR","little+rock","nurse","2020-07-20",16.0375,38.875,37563,157221.875
"AR","little+rock","nurse","2020-07-21",16.05,38.3,36731,143719.4
"AR","little+rock","nurse","2020-07-22",16.355,38.95,37184.9,152753.9
"AR","little+rock","nurse","2020-07-23",15.4,38.4,38331.8,166347.8
"AR","little+rock","nurse","2020-07-24",15,42.8,39231,178900.4
"AR","little+rock","nurse","2020-07-25",15,45,40000,191453
"AR","little+rock","nurse","2020-07-27",15,45,40000,191453
"AR","little+rock","nurse","2020-07-28",15.6666666666667,34,37219.6666666667,149611
"AR","little+rock","nurse","2020-07-29",16,34,37752,160071.5
"AR","little+rock","nurse","2020-07-30",16.3333333333333,34,38284.3333333333,170532
"AR","little+rock","nurse","2020-07-31",16,34,37752,160071.5
"AR","little+rock","nurse","2020-08-01",15,34,36155,128690
"AR","little+rock","nurse","2020-08-03",16,34,37752,160071.5
"AR","little+rock","nurse","2020-08-04",16.25,34,38151.25,167916.875
"AR","little+rock","nurse","2020-08-05",15.5714285714286,34,37067.5714285714,146622.285714286
"AR","little+rock","nurse","2020-08-06",15,34,36155,128690
"AR","little+rock","nurse","2020-08-07",16,34,37752,160071.5
"AR","little+rock","nurse","2020-08-08",15,34,36155,128690
"AR","little+rock","nurse","2020-08-10",16,34,37752,160071.5
"AR","little+rock","nurse","2020-08-11",17,34,39349,191453
"AR","little+rock","nurse","2020-08-12",17,34,39349,191453
"AR","little+rock","nurse","2020-08-13",17,34,39349,191453
"AR","little+rock","nurse","2020-08-14",17,34,39349,191453
"AR","little+rock","nurse","2020-08-15",17,34,39349,191453
"AR","little+rock","nurse","2020-08-17",17,34,39349,191453
"AR","north+little+rock","nurse","2020-06-23",17.1,34,35000,131465
"AR","north+little+rock","nurse","2020-06-24",17.1,34,35000,131465
"AR","north+little+rock","nurse","2020-06-25",17.1,34,35000,131465
"AR","north+little+rock","nurse","2020-06-26",17.1,34,35000,131465
"AR","north+little+rock","nurse","2020-07-01",16.05,39.5,37500,131465
"AR","north+little+rock","nurse","2020-07-02",16.575,36.75,36250,131465
"AR","north+little+rock","nurse","2020-07-07",15.7,41.3333333333333,38333.3333333333,131465
"AR","north+little+rock","nurse","2020-07-08",16.05,39.5,37500,131465
"AR","north+little+rock","nurse","2020-07-09",16.05,39.5,37500,131465
"AR","north+little+rock","nurse","2020-07-10",15.525,42.25,38750,131465
"AR","north+little+rock","nurse","2020-07-13",16.05,39.5,37500,131465
"AR","north+little+rock","nurse","2020-07-14",15.7,37,37051.6666666667,130540
"AR","north+little+rock","nurse","2020-07-15",16.05,39.5,37500,131465
"AR","north+little+rock","nurse","2020-07-16",16.05,36.25,36538.75,130771.25
"AR","north+little+rock","nurse","2020-07-17",16.05,39.5,37500,131465
"AR","north+little+rock","nurse","2020-07-18",16.4,37.6666666666667,36666.6666666667,131465
"AR","north+little+rock","nurse","2020-07-19",17.1,34,35000,131465
"AR","north+little+rock","nurse","2020-07-20",15.7,39.1666666666667,37692.5,131002.5
"AR","north+little+rock","nurse","2020-07-21",16.1666666666667,37.4444444444444,36795,131156.666666667
"AR","north+little+rock","nurse","2020-07-22",16.2208333333333,38.0416666666667,37104.3333333333,131349.375
"AR","north+little+rock","nurse","2020-07-23",15.25,37.125,37996.125,130077.5
"AR","north+little+rock","nurse","2020-07-24",15,43.375,39519.375,131118.125
"AR","north+little+rock","nurse","2020-07-25",15,38.5,38077.5,130077.5
"AR","north+little+rock","nurse","2020-07-27",15,45,40000,131465
"AR","north+little+rock","nurse","2020-07-28",15.6666666666667,32.6666666666667,37219.6666666667,129615
"AR","north+little+rock","nurse","2020-07-29",15.6666666666667,32.6666666666667,37219.6666666667,129615
"AR","north+little+rock","nurse","2020-07-30",15.6666666666667,32.6666666666667,37219.6666666667,129615
"AR","north+little+rock","nurse","2020-07-31",15.6666666666667,32.6666666666667,37219.6666666667,129615
"AR","north+little+rock","nurse","2020-08-01",15,32,36155,128690
"AR","north+little+rock","nurse","2020-08-03",16.3333333333333,33.3333333333333,38284.3333333333,130540
"AR","north+little+rock","nurse","2020-08-04",16.5,33.5,38550.5,130771.25
"AR","north+little+rock","nurse","2020-08-05",15.4,32.4,36793.8,129245
"AR","north+little+rock","nurse","2020-08-06",15,32,36155,128690
"AR","north+little+rock","nurse","2020-08-07",15.75,32.75,37352.75,129730.625
"AR","north+little+rock","nurse","2020-08-08",15,32,36155,128690
"AR","north+little+rock","nurse","2020-08-10",16,33,37752,130077.5
"AR","north+little+rock","nurse","2020-08-11",17,34,39349,131465
"AR","north+little+rock","nurse","2020-08-12",17,34,39349,131465
"AR","north+little+rock","nurse","2020-08-13",17,34,39349,131465
"AR","north+little+rock","nurse","2020-08-14",17,34,39349,131465
"AR","north+little+rock","nurse","2020-08-15",17,34,39349,131465
"AR","north+little+rock","nurse","2020-08-17",17,34,39349,131465
"AR","pine+bluff","nurse","2020-06-25",18,100,50000,60000
"AR","pine+bluff","nurse","2020-06-27",18,100,50000,60000
"AR","pine+bluff","nurse","2020-07-01",20.8,100,NA,NA
"AR","pine+bluff","nurse","2020-07-02",25,100,NA,NA
"AR","pine+bluff","nurse","2020-07-03",25,100,NA,NA
"AR","pine+bluff","nurse","2020-07-06",21.5,100,NA,NA
"AR","pine+bluff","nurse","2020-07-07",22.6666666666667,100,NA,NA
"AR","pine+bluff","nurse","2020-07-08",25,100,NA,NA
"AR","pine+bluff","nurse","2020-07-09",20.3333333333333,100,NA,NA
"AR","pine+bluff","nurse","2020-07-10",20.8,100,NA,NA
"AR","pine+bluff","nurse","2020-07-14",25,100,NA,NA
"AR","pine+bluff","nurse","2020-07-16",21.5,100,NA,NA
"AR","pine+bluff","nurse","2020-07-17",20.8,100,NA,NA
"AR","pine+bluff","nurse","2020-07-18",18,100,44583.6,54501.6
"AR","pine+bluff","nurse","2020-07-20",20.3333333333333,100,NA,NA
"AR","pine+bluff","nurse","2020-07-21",20.75,100,NA,NA
"AR","pine+bluff","nurse","2020-07-22",19,100,NA,NA
"AR","pine+bluff","nurse","2020-07-23",23.5,100,NA,NA
"AR","pine+bluff","nurse","2020-07-24",25,100,NA,NA
"AR","pine+bluff","nurse","2020-07-25",25,100,NA,NA
"AR","pine+bluff","nurse","2020-07-26",18,100,36459,46254
"AR","pine+bluff","nurse","2020-07-27",25,100,NA,NA
"AR","pine+bluff","nurse","2020-07-28",22,100,36459,46254
"AR","pine+bluff","nurse","2020-07-29",20,100,36459,46254
"AR","pine+bluff","nurse","2020-07-30",22,100,36459,46254
"AR","pine+bluff","nurse","2020-07-31",26,100,36459,46254
"AR","pine+bluff","nurse","2020-08-01",18,100,36459,46254
"AR","pine+bluff","nurse","2020-08-04",26,100,36459,46254
"AR","pine+bluff","nurse","2020-08-05",18,100,36459,46254
"AR","pine+bluff","nurse","2020-08-06",22,100,36459,46254
"AR","pine+bluff","nurse","2020-08-07",18,100,36459,46254
"AR","pine+bluff","nurse","2020-08-08",18,100,36459,46254
"AR","pine+bluff","nurse","2020-08-09",18,100,36459,46254
"AR","pine+bluff","nurse","2020-08-10",26,100,36459,46254
"AR","pine+bluff","nurse","2020-08-11",26,100,36459,46254
"AR","pine+bluff","nurse","2020-08-12",26,100,36459,46254
"AR","pine+bluff","nurse","2020-08-13",26,100,36459,46254
"AR","pine+bluff","nurse","2020-08-14",26,100,36459,46254
"AR","pine+bluff","nurse","2020-08-17",26,100,36459,46254
"AR","rogers","nurse","2020-06-23",16,34,50000,192722
"AR","rogers","nurse","2020-06-24",16,34,50000,192722
"AR","rogers","nurse","2020-06-25",16,34,50000,192722
"AR","rogers","nurse","2020-06-30",16,35,56957,135409
"AR","rogers","nurse","2020-07-01",16,34.4,52782.8,169796.8
"AR","rogers","nurse","2020-07-02",16,34.5,53478.5,164065.5
"AR","rogers","nurse","2020-07-07",16,35,56957,135409
"AR","rogers","nurse","2020-07-08",16,34.6,54174.2,158334.2
"AR","rogers","nurse","2020-07-09",16,34.5,53478.5,164065.5
"AR","rogers","nurse","2020-07-10",16,34.5,53478.5,164065.5
"AR","rogers","nurse","2020-07-11",16,34.5,53478.5,164065.5
"AR","rogers","nurse","2020-07-13",16.6666666666667,43,63985.6666666667,139377
"AR","rogers","nurse","2020-07-14",16,34.1666666666667,51159.5,183169.833333333
"AR","rogers","nurse","2020-07-15",16,34.25,51739.25,178393.75
"AR","rogers","nurse","2020-07-16",16.7692307692308,44.3076923076923,65602.1538461538,135578.769230769
"AR","rogers","nurse","2020-07-17",16.4444444444444,40.2222222222222,60869.7777777778,144422.444444444
"AR","rogers","nurse","2020-07-18",16,34,50000,192722
"AR","rogers","nurse","2020-07-19",16,34.5,53478.5,164065.5
"AR","rogers","nurse","2020-07-20",16.4,35.4,52784.8,181259.4
"AR","rogers","nurse","2020-07-21",16.4444444444444,37.8888888888889,56982,162204.111111111
"AR","rogers","nurse","2020-07-22",16,34.25,51739.25,178393.75
"AR","rogers","nurse","2020-07-23",16.4444444444444,38.3333333333333,60074,136731.666666667
"AR","rogers","nurse","2020-07-24",16.8,41,62567.6,137789.8
"AR","rogers","nurse","2020-07-25",16.6666666666667,43.3333333333333,66304.6666666667,120272.666666667
"AR","rogers","nurse","2020-07-27",16,35,56957,135409
"AR","rogers","nurse","2020-07-28",18,60,85000,90000
"AR","rogers","nurse","2020-07-29",18,50.9090909090909,72257.7272727273,136691.818181818
"AR","rogers","nurse","2020-07-30",18,55,77991.75,115680.5
"AR","rogers","nurse","2020-07-31",18,50,70983.5,141361
"AR","rogers","nurse","2020-08-03",18,40,56967,192722
"AR","rogers","nurse","2020-08-04",18,50,70983.5,141361
"AR","rogers","nurse","2020-08-05",18,51.6666666666667,73319.5833333333,132800.833333333
"AR","rogers","nurse","2020-08-06",18,50,70983.5,141361
"AR","rogers","nurse","2020-08-07",18,53.3333333333333,75655.6666666667,124240.666666667
"AR","rogers","nurse","2020-08-08",18,60,85000,90000
"AR","rogers","nurse","2020-08-10",18,40,56967,192722
"AR","rogers","nurse","2020-08-11",18,40,56967,192722
"AR","rogers","nurse","2020-08-12",18,40,56967,192722
"AR","rogers","nurse","2020-08-13",18,40,56967,192722
"AR","rogers","nurse","2020-08-14",18,40,56967,192722
"AR","rogers","nurse","2020-08-15",18,40,56967,192722
"AR","rogers","nurse","2020-08-16",18,40,56967,192722
"AR","rogers","nurse","2020-08-17",18,40,56967,192722
"AR","springdale","nurse","2020-06-23",16,40,50000,192722
"AR","springdale","nurse","2020-06-25",16,40,50000,192722
"AR","springdale","nurse","2020-06-26",16,40,50000,192722
"AR","springdale","nurse","2020-06-30",16,40,50000,192722
"AR","springdale","nurse","2020-07-01",17,35.5,50000,192722
"AR","springdale","nurse","2020-07-02",18,31,50000,192722
"AR","springdale","nurse","2020-07-06",16,40,50000,192722
"AR","springdale","nurse","2020-07-08",16.8,36.4,50000,192722
"AR","springdale","nurse","2020-07-09",16.75,36.625,50000,192722
"AR","springdale","nurse","2020-07-10",16.8888888888889,36,50000,192722
"AR","springdale","nurse","2020-07-11",17,35.5,50000,192722
"AR","springdale","nurse","2020-07-13",17.75,33.6875,58750,167041.5
"AR","springdale","nurse","2020-07-14",16.3333333333333,38.5,50000,192722
"AR","springdale","nurse","2020-07-15",17.6,35.3,64000,151633.2
"AR","springdale","nurse","2020-07-16",17.6,35.3,64000,151633.2
"AR","springdale","nurse","2020-07-17",17,35.5,50000,192722
"AR","springdale","nurse","2020-07-18",16,40,50000,192722
"AR","springdale","nurse","2020-07-20",16.8571428571429,36.1428571428571,50000,192722
"AR","springdale","nurse","2020-07-21",16.9333333333333,36.2833333333333,57464.4666666667,167174.2
"AR","springdale","nurse","2020-07-22",14.75,42.75,51741.75,173959.25
"AR","springdale","nurse","2020-07-23",16.9,35.525,61893.4,146895.2
"AR","springdale","nurse","2020-07-24",16.75,36.875,69241.75,122598.25
"AR","springdale","nurse","2020-07-25",18.5714285714286,32,70000,134023.714285714
"AR","springdale","nurse","2020-07-27",18.25,31.4375,58750,167041.5
"AR","springdale","nurse","2020-07-28",19,32.75,85000,90000
"AR","springdale","nurse","2020-07-29",16.3333333333333,38.8333333333333,75655.6666666667,99223.6666666667
"AR","springdale","nurse","2020-07-30",11,51,56967,117671
"AR","springdale","nurse","2020-07-31",19,32.75,85000,90000
"AR","springdale","nurse","2020-08-01",19,32.75,85000,90000
"AR","springdale","nurse","2020-08-03",11,51,56967,117671
"AR","springdale","nurse","2020-08-04",15,41.875,70983.5,103835.5
"AR","springdale","nurse","2020-08-05",17.2222222222222,36.8055555555556,78770.4444444444,96149.1111111111
"AR","springdale","nurse","2020-08-06",17.4,36.4,79393.4,95534.2
"AR","springdale","nurse","2020-08-07",15,41.875,70983.5,103835.5
"AR","springdale","nurse","2020-08-08",19,32.75,85000,90000
"AR","springdale","nurse","2020-08-10",11,51,56967,117671
"AR","springdale","nurse","2020-08-11",11,51,56967,117671
"AR","springdale","nurse","2020-08-12",11,51,56967,117671
"AR","springdale","nurse","2020-08-13",11,51,56967,117671
"AR","springdale","nurse","2020-08-14",11,51,56967,117671
"AR","springdale","nurse","2020-08-15",11,51,56967,117671
"AR","springdale","nurse","2020-08-17",11,51,56967,117671
"AZ","chandler","nurse","2020-06-23",17,65,62422,137958
"AZ","chandler","nurse","2020-06-24",17,65,62422,137958
"AZ","chandler","nurse","2020-06-27",17,65,62422,137958
"AZ","chandler","nurse","2020-06-30",17,65,50392,142698
"AZ","chandler","nurse","2020-07-01",17,65,52798,141750
"AZ","chandler","nurse","2020-07-02",17,65,50392,142698
"AZ","chandler","nurse","2020-07-05",17,65,62422,137958
"AZ","chandler","nurse","2020-07-06",17,65,54402,141118
"AZ","chandler","nurse","2020-07-07",17,65,62422,137958
"AZ","chandler","nurse","2020-07-09",17,65,46382,144278
"AZ","chandler","nurse","2020-07-10",17,65,54402,141118
"AZ","chandler","nurse","2020-07-11",17,65,54402,141118
"AZ","chandler","nurse","2020-07-13",17,65,62422,137958
"AZ","chandler","nurse","2020-07-14",15.5,80,53772.5,164326.5
"AZ","chandler","nurse","2020-07-15",16.5,70,55528.8333333333,148327.5
"AZ","chandler","nurse","2020-07-16",16.5714285714286,69.2857142857143,56513.5714285714,146846.142857143
"AZ","chandler","nurse","2020-07-17",17,65,58412,139538
"AZ","chandler","nurse","2020-07-18",17,65,54402,141118
"AZ","chandler","nurse","2020-07-20",16.4,74,50618,165621.2
"AZ","chandler","nurse","2020-07-21",17,65,55547.7142857143,140666.571428571
"AZ","chandler","nurse","2020-07-22",17.2142857142857,63.9285714285714,55521.8571428571,142335.285714286
"AZ","chandler","nurse","2020-07-23",16.625,68.75,39207.125,152845.125
"AZ","chandler","nurse","2020-07-24",16.6666666666667,68.3333333333333,39113.2222222222,152244.333333333
"AZ","chandler","nurse","2020-07-25",17,65,38362,147438
"AZ","chandler","nurse","2020-07-27",17.6666666666667,61.6666666666667,38281.5555555556,152629.555555556
"AZ","chandler","nurse","2020-07-28",17,72.5,41561.5,180747.5
"AZ","chandler","nurse","2020-07-29",14,95,45123,190695
"AZ","chandler","nurse","2020-07-30",16,80,42748.6666666667,184063.333333333
"AZ","chandler","nurse","2020-08-03",17.6,68,40849.2,178758
"AZ","chandler","nurse","2020-08-04",14.75,89.375,44232.625,188208.125
"AZ","chandler","nurse","2020-08-05",14,95,45123,190695
"AZ","chandler","nurse","2020-08-06",16.4,77,42273.8,182737
"AZ","chandler","nurse","2020-08-07",17.4285714285714,69.2857142857143,41052.7142857143,179326.428571429
"AZ","chandler","nurse","2020-08-08",15.8,81.5,42986.1,184726.5
"AZ","chandler","nurse","2020-08-09",14,95,45123,190695
"AZ","chandler","nurse","2020-08-10",16.4,77,42273.8,182737
"AZ","chandler","nurse","2020-08-11",20,50,38000,170800
"AZ","chandler","nurse","2020-08-12",20,50,38000,170800
"AZ","chandler","nurse","2020-08-13",20,50,38000,170800
"AZ","chandler","nurse","2020-08-14",20,50,38000,170800
"AZ","chandler","nurse","2020-08-15",20,50,38000,170800
"AZ","chandler","nurse","2020-08-17",20,50,38000,170800
"AZ","gilbert","nurse","2020-06-24",20,65,45000,137958
"AZ","gilbert","nurse","2020-06-29",20,65,45000,137958
"AZ","gilbert","nurse","2020-07-01",20,65,45000,141118
"AZ","gilbert","nurse","2020-07-02",20,65,45000,142698
"AZ","gilbert","nurse","2020-07-05",20,65,45000,141118
"AZ","gilbert","nurse","2020-07-06",20,65,45000,142698
"AZ","gilbert","nurse","2020-07-07",20,65,45000,137958
"AZ","gilbert","nurse","2020-07-08",20,65,45000,144278
"AZ","gilbert","nurse","2020-07-09",20,65,45000,141118
"AZ","gilbert","nurse","2020-07-11",20,65,45000,137958
"AZ","gilbert","nurse","2020-07-13",20,65,45000,137958
"AZ","gilbert","nurse","2020-07-14",20,65,45000,144278
"AZ","gilbert","nurse","2020-07-15",20,77.1428571428571,45017.5714285714,146846.142857143
"AZ","gilbert","nurse","2020-07-16",20,79.1666666666667,45020.5,148327.5
"AZ","gilbert","nurse","2020-07-17",20,65,45000,141118
"AZ","gilbert","nurse","2020-07-18",20,86.25,45030.75,153512.25
"AZ","gilbert","nurse","2020-07-20",20,115,43311.5,172537
"AZ","gilbert","nurse","2020-07-21",20,65,45000,141513
"AZ","gilbert","nurse","2020-07-22",20,74.4444444444444,45013.6666666667,147504.333333333
"AZ","gilbert","nurse","2020-07-23",20,74.4444444444444,45013.6666666667,152244.333333333
"AZ","gilbert","nurse","2020-07-24",20,65,45000,147438
"AZ","gilbert","nurse","2020-07-25",20,65,45000,147438
"AZ","gilbert","nurse","2020-07-27",20,77.5,43508.7857142857,155533.928571429
"AZ","gilbert","nurse","2020-07-28",20,113.333333333333,40374.3333333333,177431.666666667
"AZ","gilbert","nurse","2020-07-29",20,150,45123,190695
"AZ","gilbert","nurse","2020-07-30",20,95,38000,170800
"AZ","gilbert","nurse","2020-07-31",20,122.5,41561.5,180747.5
"AZ","gilbert","nurse","2020-08-01",20,122.5,41561.5,180747.5
"AZ","gilbert","nurse","2020-08-03",20,122.5,41561.5,180747.5
"AZ","gilbert","nurse","2020-08-04",20,136.25,43342.25,185721.25
"AZ","gilbert","nurse","2020-08-05",20,150,45123,190695
"AZ","gilbert","nurse","2020-08-06",20,150,45123,190695
"AZ","gilbert","nurse","2020-08-07",20,119.444444444444,41165.7777777778,179642.222222222
"AZ","gilbert","nurse","2020-08-08",20,143.888888888889,44331.5555555556,188484.444444444
"AZ","gilbert","nurse","2020-08-10",20,125.555555555556,41957.2222222222,181852.777777778
"AZ","gilbert","nurse","2020-08-11",20,95,38000,170800
"AZ","gilbert","nurse","2020-08-12",20,95,38000,170800
"AZ","gilbert","nurse","2020-08-13",20,95,38000,170800
"AZ","gilbert","nurse","2020-08-14",20,95,38000,170800
"AZ","gilbert","nurse","2020-08-15",20,95,38000,170800
"AZ","gilbert","nurse","2020-08-17",20,95,38000,170800
"AZ","glendale","nurse","2020-06-23",21,90,33000,170800
"AZ","glendale","nurse","2020-06-29",21,90,30400,159119
"AZ","glendale","nurse","2020-06-30",21,90,31266.6666666667,163012.666666667
"AZ","glendale","nurse","2020-07-01",21,90,31266.6666666667,163012.666666667
"AZ","glendale","nurse","2020-07-02",21,90,29100,153278.5
"AZ","glendale","nurse","2020-07-03",21,90,30400,159119
"AZ","glendale","nurse","2020-07-05",21,90,33000,170800
"AZ","glendale","nurse","2020-07-06",21,90,30400,159119
"AZ","glendale","nurse","2020-07-07",21,90,30400,159119
"AZ","glendale","nurse","2020-07-08",21,90,33000,170800
"AZ","glendale","nurse","2020-07-09",21,90,31266.6666666667,163012.666666667
"AZ","glendale","nurse","2020-07-10",21,90,33000,170800
"AZ","glendale","nurse","2020-07-12",21,90,33000,170800
"AZ","glendale","nurse","2020-07-13",21,90,33000,170800
"AZ","glendale","nurse","2020-07-14",21,90,27800,147438
"AZ","glendale","nurse","2020-07-15",18.1428571428571,107.142857142857,39078.5714285714,169809.428571429
"AZ","glendale","nurse","2020-07-16",20.1666666666667,95,33472.9166666667,164670.583333333
"AZ","glendale","nurse","2020-07-17",18.5,105,38318.75,169933.25
"AZ","glendale","nurse","2020-07-18",19,102,37255,170106.6
"AZ","glendale","nurse","2020-07-19",17.6666666666667,110,40091.6666666667,169644.333333333
"AZ","glendale","nurse","2020-07-21",20.6177777777778,90,32613.6666666667,166257.111111111
"AZ","glendale","nurse","2020-07-22",21,90,31800,165408.769230769
"AZ","glendale","nurse","2020-07-23",19.656,96,32699.8,157019.9
"AZ","glendale","nurse","2020-07-24",21,90,27800,147438
"AZ","glendale","nurse","2020-07-25",14.3333333333333,130,48916.6666666667,176276
"AZ","glendale","nurse","2020-07-26",21,90,27800,147438
"AZ","glendale","nurse","2020-07-27",19.7015384615385,94.6153846153846,32901.6153846154,158851.923076923
"AZ","glendale","nurse","2020-07-28",17.56,90,45123,2e+05
"AZ","glendale","nurse","2020-07-29",11,150,59475,190695
"AZ","glendale","nurse","2020-07-31",11,150,59475,190695
"AZ","glendale","nurse","2020-08-02",11,150,59475,190695
"AZ","glendale","nurse","2020-08-03",13.8114285714286,124.285714285714,53324.1428571429,194682.857142857
"AZ","glendale","nurse","2020-08-04",14.28,120,52299,195347.5
"AZ","glendale","nurse","2020-08-05",11,150,59475,190695
"AZ","glendale","nurse","2020-08-06",11,150,59475,190695
"AZ","glendale","nurse","2020-08-07",11,150,59475,190695
"AZ","glendale","nurse","2020-08-08",11.82,142.5,57681,191858.125
"AZ","glendale","nurse","2020-08-10",12.4577777777778,136.666666666667,56285.6666666667,192762.777777778
"AZ","glendale","nurse","2020-08-11",17.56,90,45123,2e+05
"AZ","glendale","nurse","2020-08-12",17.56,90,45123,2e+05
"AZ","glendale","nurse","2020-08-13",17.56,90,45123,2e+05
"AZ","glendale","nurse","2020-08-14",17.56,90,45123,2e+05
"AZ","glendale","nurse","2020-08-15",17.56,90,45123,2e+05
"AZ","glendale","nurse","2020-08-17",17.56,90,45123,2e+05
"AZ","mesa","nurse","2020-06-23",20,65,33000,170800
"AZ","mesa","nurse","2020-06-24",20,65,33000,170800
"AZ","mesa","nurse","2020-06-26",20,65,33000,170800
"AZ","mesa","nurse","2020-06-29",20,65,33000,170800
"AZ","mesa","nurse","2020-07-01",20,65,35400,170800
"AZ","mesa","nurse","2020-07-02",20,65,39000,170800
"AZ","mesa","nurse","2020-07-05",20,65,37000,170800
"AZ","mesa","nurse","2020-07-06",20,65,41000,170800
"AZ","mesa","nurse","2020-07-07",20,65,39000,170800
"AZ","mesa","nurse","2020-07-08",20,65,39000,170800
"AZ","mesa","nurse","2020-07-09",20,65,39000,170800
"AZ","mesa","nurse","2020-07-11",20,65,33000,170800
"AZ","mesa","nurse","2020-07-13",20,65,33000,170800
"AZ","mesa","nurse","2020-07-14",20,65,33000,170800
"AZ","mesa","nurse","2020-07-15",20,63.3333333333333,37020.5,170800
"AZ","mesa","nurse","2020-07-16",20,61,40249.2,170800
"AZ","mesa","nurse","2020-07-17",20,65,37000,170800
"AZ","mesa","nurse","2020-07-18",20,63.3333333333333,37020.5,170800
"AZ","mesa","nurse","2020-07-20",20,70,43082,170800
"AZ","mesa","nurse","2020-07-21",20,67.0833333333333,38010.25,170800
"AZ","mesa","nurse","2020-07-22",20,65.9375,38265.375,170800
"AZ","mesa","nurse","2020-07-23",20,63.75,45015.375,170800
"AZ","mesa","nurse","2020-07-24",20,63,45024.6,170800
"AZ","mesa","nurse","2020-07-25",20,65,45000,170800
"AZ","mesa","nurse","2020-07-27",20,70,45024.6,170800
"AZ","mesa","nurse","2020-07-28",20,66.6666666666667,45123,170800
"AZ","mesa","nurse","2020-07-30",20,66.6666666666667,45123,170800
"AZ","mesa","nurse","2020-07-31",20,90,45123,170800
"AZ","mesa","nurse","2020-08-01",20,55,45123,170800
"AZ","mesa","nurse","2020-08-03",20,75,45123,170800
"AZ","mesa","nurse","2020-08-04",20,60,45123,170800
"AZ","mesa","nurse","2020-08-05",20,55,45123,170800
"AZ","mesa","nurse","2020-08-06",20,63.75,45123,170800
"AZ","mesa","nurse","2020-08-07",20,60.8333333333333,45123,170800
