"state","city","datePosted","nanny_jobsPosted"
"OK","broken+arrow",2020-07-23,5
"OK","broken+arrow",2020-08-04,8
"OK","broken+arrow",2020-08-07,3
"OK","broken+arrow",2020-08-08,1
"OK","broken+arrow",2020-08-09,2
"OK","broken+arrow",2020-08-10,2
"OK","broken+arrow",2020-08-12,5
"OK","edmond",2020-07-11,4
"OK","edmond",2020-07-15,4
"OK","edmond",2020-07-28,1
"OK","edmond",2020-08-03,1
"OK","edmond",2020-08-04,10
"OK","edmond",2020-08-05,3
"OK","edmond",2020-08-06,4
"OK","edmond",2020-08-08,2
"OK","edmond",2020-08-14,1
"OK","edmond",2020-08-15,1
"OK","edmond",2020-08-17,2
"OK","enid",2020-07-16,2
"OK","enid",2020-08-04,4
"OK","enid",2020-08-13,1
"OK","lawton",2020-07-04,2
"OK","lawton",2020-07-11,2
"OK","lawton",2020-08-15,1
"OK","midwest+city",2020-07-11,3
"OK","midwest+city",2020-07-15,3
"OK","midwest+city",2020-07-18,2
"OK","midwest+city",2020-07-28,1
"OK","midwest+city",2020-08-03,1
"OK","midwest+city",2020-08-04,12
"OK","midwest+city",2020-08-05,3
"OK","midwest+city",2020-08-06,4
"OK","midwest+city",2020-08-08,2
"OK","midwest+city",2020-08-14,1
"OK","midwest+city",2020-08-15,1
"OK","midwest+city",2020-08-17,2
"OK","moore",2020-07-11,3
"OK","moore",2020-07-15,4
"OK","moore",2020-07-18,2
"OK","moore",2020-07-28,1
"OK","moore",2020-08-03,1
"OK","moore",2020-08-04,12
"OK","moore",2020-08-05,3
"OK","moore",2020-08-06,4
"OK","moore",2020-08-08,2
"OK","moore",2020-08-14,1
"OK","moore",2020-08-15,1
"OK","moore",2020-08-17,2
"OK","norman",2020-06-28,1
"OK","norman",2020-06-30,2
"OK","norman",2020-07-11,2
"OK","norman",2020-07-18,2
"OK","norman",2020-07-28,1
"OK","norman",2020-08-04,8
"OK","norman",2020-08-05,2
"OK","norman",2020-08-06,2
"OK","norman",2020-08-14,1
"OK","norman",2020-08-17,1
"OK","oklahoma+city",2020-07-11,3
"OK","oklahoma+city",2020-07-15,4
"OK","oklahoma+city",2020-07-18,1
"OK","oklahoma+city",2020-07-28,1
"OK","oklahoma+city",2020-08-03,1
"OK","oklahoma+city",2020-08-04,14
"OK","oklahoma+city",2020-08-05,3
"OK","oklahoma+city",2020-08-06,4
"OK","oklahoma+city",2020-08-08,2
"OK","oklahoma+city",2020-08-14,1
"OK","oklahoma+city",2020-08-15,1
"OK","oklahoma+city",2020-08-17,2
"OK","stillwater",2020-07-11,2
"OK","stillwater",2020-07-15,1
"OK","stillwater",2020-07-16,2
"OK","stillwater",2020-07-28,1
"OK","stillwater",2020-08-03,1
"OK","stillwater",2020-08-04,10
"OK","stillwater",2020-08-05,3
"OK","stillwater",2020-08-06,2
"OK","stillwater",2020-08-08,2
"OK","stillwater",2020-08-14,1
"OK","stillwater",2020-08-15,1
"OK","stillwater",2020-08-17,1
"OK","tulsa",2020-06-21,1
"OK","tulsa",2020-06-23,3
"OK","tulsa",2020-07-08,2
"OK","tulsa",2020-07-13,10
"OK","tulsa",2020-07-14,3
"OK","tulsa",2020-07-15,3
"OK","tulsa",2020-07-22,15
"OK","tulsa",2020-07-23,5
"OK","tulsa",2020-08-04,8
"OK","tulsa",2020-08-07,3
"OK","tulsa",2020-08-08,1
"OK","tulsa",2020-08-09,2
"OK","tulsa",2020-08-10,2
"OK","tulsa",2020-08-12,5
"OR","beaverton",2020-06-25,1
"OR","beaverton",2020-07-04,2
"OR","beaverton",2020-07-05,2
"OR","beaverton",2020-07-07,1
"OR","beaverton",2020-07-08,1
"OR","beaverton",2020-07-11,2
"OR","beaverton",2020-07-17,2
"OR","beaverton",2020-07-18,2
"OR","beaverton",2020-07-19,3
"OR","beaverton",2020-07-20,2
"OR","beaverton",2020-07-23,1
"OR","beaverton",2020-07-27,2
"OR","beaverton",2020-07-28,2
"OR","beaverton",2020-08-01,1
"OR","beaverton",2020-08-04,10
"OR","beaverton",2020-08-05,15
"OR","beaverton",2020-08-06,5
"OR","beaverton",2020-08-07,7
"OR","beaverton",2020-08-08,6
"OR","beaverton",2020-08-09,2
"OR","beaverton",2020-08-10,3
"OR","beaverton",2020-08-11,4
"OR","beaverton",2020-08-12,4
"OR","beaverton",2020-08-13,5
"OR","beaverton",2020-08-14,1
"OR","beaverton",2020-08-15,1
"OR","beaverton",2020-08-16,1
"OR","beaverton",2020-08-17,4
"OR","bend",2020-07-10,2
"OR","bend",2020-07-14,2
"OR","bend",2020-07-18,1
"OR","bend",2020-08-04,4
"OR","bend",2020-08-09,1
"OR","corvallis",2020-06-23,1
"OR","corvallis",2020-08-03,1
"OR","corvallis",2020-08-04,5
"OR","corvallis",2020-08-08,1
"OR","corvallis",2020-08-13,1
"OR","eugene",2020-07-03,2
"OR","eugene",2020-08-03,1
"OR","eugene",2020-08-04,6
"OR","eugene",2020-08-15,1
"OR","gresham",2020-06-25,1
"OR","gresham",2020-07-17,5
"OR","gresham",2020-07-18,3
"OR","gresham",2020-07-19,5
"OR","gresham",2020-07-20,2
"OR","gresham",2020-07-23,1
"OR","gresham",2020-07-27,2
"OR","gresham",2020-07-28,2
"OR","gresham",2020-08-01,1
"OR","gresham",2020-08-04,7
"OR","gresham",2020-08-05,11
"OR","gresham",2020-08-06,7
"OR","gresham",2020-08-07,7
"OR","gresham",2020-08-08,6
"OR","gresham",2020-08-09,2
"OR","gresham",2020-08-10,2
"OR","gresham",2020-08-11,4
"OR","gresham",2020-08-12,2
"OR","gresham",2020-08-13,8
"OR","gresham",2020-08-14,2
"OR","gresham",2020-08-15,1
"OR","gresham",2020-08-16,1
"OR","gresham",2020-08-17,4
"OR","hillsboro",2020-06-25,1
"OR","hillsboro",2020-06-30,2
"OR","hillsboro",2020-07-02,1
"OR","hillsboro",2020-07-04,2
"OR","hillsboro",2020-07-11,2
"OR","hillsboro",2020-07-17,2
"OR","hillsboro",2020-07-18,3
"OR","hillsboro",2020-07-19,3
"OR","hillsboro",2020-07-20,2
"OR","hillsboro",2020-07-23,1
"OR","hillsboro",2020-07-27,2
"OR","hillsboro",2020-07-28,2
"OR","hillsboro",2020-08-01,1
"OR","hillsboro",2020-08-04,4
"OR","hillsboro",2020-08-05,12
"OR","hillsboro",2020-08-06,4
"OR","hillsboro",2020-08-07,4
"OR","hillsboro",2020-08-08,6
"OR","hillsboro",2020-08-09,3
"OR","hillsboro",2020-08-10,3
"OR","hillsboro",2020-08-11,5
"OR","hillsboro",2020-08-12,4
"OR","hillsboro",2020-08-13,3
"OR","hillsboro",2020-08-14,2
"OR","hillsboro",2020-08-15,1
"OR","hillsboro",2020-08-17,2
"OR","medford",2020-07-08,2
"OR","medford",2020-07-09,1
"OR","medford",2020-08-04,2
"OR","medford",2020-08-06,2
"OR","medford",2020-08-17,1
"OR","portland",2020-06-25,1
"OR","portland",2020-07-04,2
"OR","portland",2020-07-05,1
"OR","portland",2020-07-17,5
"OR","portland",2020-07-18,2
"OR","portland",2020-07-19,4
"OR","portland",2020-07-20,2
"OR","portland",2020-07-23,1
"OR","portland",2020-07-27,2
"OR","portland",2020-07-28,2
"OR","portland",2020-08-01,1
"OR","portland",2020-08-04,7
"OR","portland",2020-08-05,11
"OR","portland",2020-08-06,8
"OR","portland",2020-08-07,6
"OR","portland",2020-08-08,6
"OR","portland",2020-08-09,2
"OR","portland",2020-08-10,1
"OR","portland",2020-08-11,5
"OR","portland",2020-08-12,2
"OR","portland",2020-08-13,9
"OR","portland",2020-08-14,3
"OR","portland",2020-08-15,1
"OR","portland",2020-08-16,1
"OR","portland",2020-08-17,3
"OR","salem",2020-07-02,2
"OR","salem",2020-07-08,2
"OR","salem",2020-07-10,2
"OR","salem",2020-07-18,3
"OR","salem",2020-08-03,1
"OR","salem",2020-08-04,6
"OR","salem",2020-08-05,2
"OR","salem",2020-08-08,1
"OR","salem",2020-08-11,1
"OR","salem",2020-08-17,1
"OR","springfield",2020-07-03,2
"OR","springfield",2020-08-03,1
"OR","springfield",2020-08-04,6
"OR","springfield",2020-08-15,1
"PA","allentown",2020-06-21,1
"PA","allentown",2020-06-30,2
"PA","allentown",2020-07-09,2
"PA","allentown",2020-07-15,2
"PA","allentown",2020-07-17,2
"PA","allentown",2020-07-19,2
"PA","allentown",2020-08-01,2
"PA","allentown",2020-08-02,1
"PA","allentown",2020-08-04,19
"PA","allentown",2020-08-05,1
"PA","allentown",2020-08-06,6
"PA","allentown",2020-08-07,8
"PA","allentown",2020-08-08,2
"PA","allentown",2020-08-11,3
"PA","allentown",2020-08-12,2
"PA","allentown",2020-08-13,4
"PA","allentown",2020-08-14,2
"PA","allentown",2020-08-15,1
"PA","allentown",2020-08-17,1
"PA","bethlehem",2020-06-30,2
"PA","bethlehem",2020-07-04,1
"PA","bethlehem",2020-07-09,2
"PA","bethlehem",2020-07-10,3
"PA","bethlehem",2020-07-11,1
"PA","bethlehem",2020-07-15,2
"PA","bethlehem",2020-07-17,1
"PA","bethlehem",2020-07-19,1
"PA","bethlehem",2020-08-01,2
"PA","bethlehem",2020-08-02,1
"PA","bethlehem",2020-08-04,17
"PA","bethlehem",2020-08-05,1
"PA","bethlehem",2020-08-06,6
"PA","bethlehem",2020-08-07,7
"PA","bethlehem",2020-08-08,2
"PA","bethlehem",2020-08-09,4
"PA","bethlehem",2020-08-11,3
"PA","bethlehem",2020-08-12,2
"PA","bethlehem",2020-08-13,4
"PA","bethlehem",2020-08-14,3
"PA","bethlehem",2020-08-15,1
"PA","bethlehem",2020-08-16,1
"PA","bethlehem",2020-08-17,3
"PA","erie",2020-07-31,3
"PA","erie",2020-08-04,6
"PA","harrisburg",2020-06-25,1
"PA","harrisburg",2020-06-29,2
"PA","harrisburg",2020-07-03,1
"PA","harrisburg",2020-07-09,2
"PA","harrisburg",2020-07-17,2
"PA","harrisburg",2020-07-18,2
"PA","harrisburg",2020-08-02,1
"PA","harrisburg",2020-08-03,1
"PA","harrisburg",2020-08-04,11
"PA","harrisburg",2020-08-13,1
"PA","harrisburg",2020-08-15,3
"PA","harrisburg",2020-08-16,1
"PA","harrisburg",2020-08-17,3
"PA","lancaster",2020-06-25,1
"PA","lancaster",2020-07-03,1
"PA","lancaster",2020-07-06,1
"PA","lancaster",2020-07-09,1
"PA","lancaster",2020-07-14,4
"PA","lancaster",2020-07-17,2
"PA","lancaster",2020-07-29,3
"PA","lancaster",2020-08-04,23
"PA","lancaster",2020-08-05,2
"PA","lancaster",2020-08-06,2
"PA","lancaster",2020-08-12,1
"PA","lancaster",2020-08-13,1
"PA","lancaster",2020-08-14,1
"PA","lancaster",2020-08-15,1
"PA","lancaster",2020-08-17,2
"PA","levittown",2020-06-23,1
"PA","levittown",2020-06-29,3
"PA","levittown",2020-06-30,1
"PA","levittown",2020-07-01,1
"PA","levittown",2020-07-03,2
"PA","levittown",2020-07-04,2
"PA","levittown",2020-07-06,5
"PA","levittown",2020-07-07,1
"PA","levittown",2020-07-08,1
"PA","levittown",2020-07-09,2
"PA","levittown",2020-07-10,3
"PA","levittown",2020-07-11,3
"PA","levittown",2020-07-12,3
"PA","levittown",2020-07-13,1
"PA","levittown",2020-07-14,2
"PA","levittown",2020-07-18,2
"PA","levittown",2020-07-19,6
"PA","levittown",2020-07-22,4
"PA","levittown",2020-07-23,3
"PA","levittown",2020-07-24,1
"PA","levittown",2020-07-27,2
"PA","levittown",2020-07-28,1
"PA","levittown",2020-07-29,2
"PA","levittown",2020-07-30,2
"PA","levittown",2020-07-31,2
"PA","levittown",2020-08-02,2
"PA","levittown",2020-08-03,1
"PA","levittown",2020-08-04,45
"PA","levittown",2020-08-05,4
"PA","levittown",2020-08-06,2
"PA","levittown",2020-08-07,6
"PA","levittown",2020-08-08,3
"PA","levittown",2020-08-09,4
"PA","levittown",2020-08-10,5
"PA","levittown",2020-08-11,5
"PA","levittown",2020-08-12,1
"PA","levittown",2020-08-13,1
"PA","levittown",2020-08-14,1
"PA","levittown",2020-08-15,3
"PA","levittown",2020-08-16,3
"PA","levittown",2020-08-17,2
"PA","philadelphia",2020-06-22,1
"PA","philadelphia",2020-06-23,1
"PA","philadelphia",2020-06-25,1
"PA","philadelphia",2020-06-26,2
"PA","philadelphia",2020-06-30,4
"PA","philadelphia",2020-07-01,2
"PA","philadelphia",2020-07-02,1
"PA","philadelphia",2020-07-03,1
"PA","philadelphia",2020-07-04,2
"PA","philadelphia",2020-07-06,1
"PA","philadelphia",2020-07-07,3
"PA","philadelphia",2020-07-08,1
"PA","philadelphia",2020-07-09,2
"PA","philadelphia",2020-07-11,2
"PA","philadelphia",2020-07-12,6
"PA","philadelphia",2020-07-13,5
"PA","philadelphia",2020-07-14,4
"PA","philadelphia",2020-07-15,3
"PA","philadelphia",2020-07-16,3
"PA","philadelphia",2020-07-17,1
"PA","philadelphia",2020-07-18,5
"PA","philadelphia",2020-07-19,8
"PA","philadelphia",2020-07-20,4
"PA","philadelphia",2020-07-21,2
"PA","philadelphia",2020-07-22,3
"PA","philadelphia",2020-07-23,7
"PA","philadelphia",2020-07-24,3
"PA","philadelphia",2020-07-26,1
"PA","philadelphia",2020-07-28,1
"PA","philadelphia",2020-07-29,8
"PA","philadelphia",2020-07-30,1
"PA","philadelphia",2020-07-31,5
"PA","philadelphia",2020-08-03,2
"PA","philadelphia",2020-08-04,40
"PA","philadelphia",2020-08-05,7
"PA","philadelphia",2020-08-06,2
"PA","philadelphia",2020-08-07,7
"PA","philadelphia",2020-08-08,9
"PA","philadelphia",2020-08-09,5
"PA","philadelphia",2020-08-10,6
"PA","philadelphia",2020-08-11,1
"PA","philadelphia",2020-08-12,4
"PA","philadelphia",2020-08-13,1
"PA","philadelphia",2020-08-14,1
"PA","philadelphia",2020-08-15,4
"PA","philadelphia",2020-08-16,4
"PA","philadelphia",2020-08-17,3
"PA","pittsburgh",2020-07-02,3
"PA","pittsburgh",2020-07-05,1
"PA","pittsburgh",2020-07-07,1
"PA","pittsburgh",2020-07-08,2
"PA","pittsburgh",2020-07-09,1
"PA","pittsburgh",2020-07-13,1
"PA","pittsburgh",2020-07-16,6
"PA","pittsburgh",2020-07-17,2
"PA","pittsburgh",2020-07-18,3
"PA","pittsburgh",2020-07-19,2
"PA","pittsburgh",2020-07-20,4
"PA","pittsburgh",2020-07-21,3
"PA","pittsburgh",2020-07-22,4
"PA","pittsburgh",2020-07-24,2
"PA","pittsburgh",2020-07-25,1
"PA","pittsburgh",2020-07-27,5
"PA","pittsburgh",2020-07-28,8
"PA","pittsburgh",2020-07-29,3
"PA","pittsburgh",2020-07-30,1
"PA","pittsburgh",2020-07-31,2
"PA","pittsburgh",2020-08-03,6
"PA","pittsburgh",2020-08-04,55
"PA","pittsburgh",2020-08-05,5
"PA","pittsburgh",2020-08-06,3
"PA","pittsburgh",2020-08-07,3
"PA","pittsburgh",2020-08-11,2
"PA","pittsburgh",2020-08-12,2
"PA","pittsburgh",2020-08-13,1
"PA","pittsburgh",2020-08-14,1
"PA","pittsburgh",2020-08-15,4
"PA","pittsburgh",2020-08-16,2
"PA","pittsburgh",2020-08-17,2
"PA","reading",2020-06-27,1
"PA","reading",2020-07-01,2
"PA","reading",2020-07-08,1
"PA","reading",2020-07-09,2
"PA","reading",2020-07-14,2
"PA","reading",2020-07-15,3
"PA","reading",2020-07-16,3
"PA","reading",2020-07-19,2
"PA","reading",2020-07-21,3
"PA","reading",2020-07-22,1
"PA","reading",2020-07-30,2
"PA","reading",2020-08-04,31
"PA","reading",2020-08-05,4
"PA","reading",2020-08-06,5
"PA","reading",2020-08-07,5
"PA","reading",2020-08-08,2
"PA","reading",2020-08-10,2
"PA","reading",2020-08-11,1
"PA","reading",2020-08-13,1
"PA","reading",2020-08-17,1
"PA","scranton",2020-06-28,1
"PA","scranton",2020-07-01,1
"PA","scranton",2020-07-02,2
"PA","scranton",2020-07-05,1
"PA","scranton",2020-07-14,1
"PA","scranton",2020-07-15,1
"PA","scranton",2020-08-04,3
"PA","scranton",2020-08-05,2
"PA","scranton",2020-08-12,1
"PA","scranton",2020-08-13,1
"RI","central+falls",2020-06-23,1
"RI","central+falls",2020-06-25,1
"RI","central+falls",2020-06-26,1
"RI","central+falls",2020-06-30,1
"RI","central+falls",2020-07-01,1
"RI","central+falls",2020-07-03,2
"RI","central+falls",2020-07-09,1
"RI","central+falls",2020-07-10,2
"RI","central+falls",2020-07-11,2
"RI","central+falls",2020-07-13,3
"RI","central+falls",2020-07-14,1
"RI","central+falls",2020-07-18,2
"RI","central+falls",2020-07-19,4
"RI","central+falls",2020-07-27,1
"RI","central+falls",2020-07-28,1
"RI","central+falls",2020-07-30,1
"RI","central+falls",2020-07-31,1
"RI","central+falls",2020-08-03,1
"RI","central+falls",2020-08-04,45
"RI","central+falls",2020-08-05,9
"RI","central+falls",2020-08-06,11
"RI","central+falls",2020-08-07,10
"RI","central+falls",2020-08-08,3
"RI","central+falls",2020-08-09,1
"RI","central+falls",2020-08-10,4
"RI","central+falls",2020-08-11,5
"RI","central+falls",2020-08-12,3
"RI","central+falls",2020-08-13,4
"RI","central+falls",2020-08-14,2
"RI","central+falls",2020-08-15,4
"RI","central+falls",2020-08-16,1
"RI","central+falls",2020-08-17,1
"RI","cranston",2020-06-23,1
"RI","cranston",2020-06-25,1
"RI","cranston",2020-06-30,1
"RI","cranston",2020-07-01,1
"RI","cranston",2020-07-03,2
"RI","cranston",2020-07-05,1
"RI","cranston",2020-07-09,1
"RI","cranston",2020-07-10,5
"RI","cranston",2020-07-11,2
"RI","cranston",2020-07-13,1
"RI","cranston",2020-07-14,1
"RI","cranston",2020-07-18,2
"RI","cranston",2020-07-19,4
"RI","cranston",2020-07-27,1
"RI","cranston",2020-07-28,1
"RI","cranston",2020-07-30,1
"RI","cranston",2020-07-31,1
"RI","cranston",2020-08-03,3
"RI","cranston",2020-08-04,18
"RI","cranston",2020-08-05,8
"RI","cranston",2020-08-06,11
"RI","cranston",2020-08-07,10
"RI","cranston",2020-08-10,1
"RI","cranston",2020-08-11,3
"RI","cranston",2020-08-12,1
"RI","cranston",2020-08-13,3
"RI","cranston",2020-08-14,2
"RI","cranston",2020-08-15,3
"RI","cranston",2020-08-16,1
"RI","cranston",2020-08-17,1
"RI","east+providence",2020-06-22,1
"RI","east+providence",2020-06-23,1
"RI","east+providence",2020-06-25,1
"RI","east+providence",2020-06-30,1
"RI","east+providence",2020-07-01,2
"RI","east+providence",2020-07-03,2
"RI","east+providence",2020-07-08,1
"RI","east+providence",2020-07-09,1
"RI","east+providence",2020-07-10,2
"RI","east+providence",2020-07-11,2
"RI","east+providence",2020-07-13,1
"RI","east+providence",2020-07-14,1
"RI","east+providence",2020-07-18,2
"RI","east+providence",2020-07-19,5
"RI","east+providence",2020-07-27,1
"RI","east+providence",2020-07-28,1
"RI","east+providence",2020-07-30,1
"RI","east+providence",2020-07-31,1
"RI","east+providence",2020-08-03,4
"RI","east+providence",2020-08-04,27
"RI","east+providence",2020-08-05,10
"RI","east+providence",2020-08-06,11
"RI","east+providence",2020-08-07,10
"RI","east+providence",2020-08-08,2
"RI","east+providence",2020-08-09,1
"RI","east+providence",2020-08-10,2
"RI","east+providence",2020-08-11,5
"RI","east+providence",2020-08-12,2
"RI","east+providence",2020-08-13,3
"RI","east+providence",2020-08-14,3
"RI","east+providence",2020-08-15,4
"RI","east+providence",2020-08-16,1
"RI","east+providence",2020-08-17,2
"RI","newport",2020-06-23,1
"RI","newport",2020-06-30,1
"RI","newport",2020-07-01,1
"RI","newport",2020-07-03,2
"RI","newport",2020-07-05,2
"RI","newport",2020-07-11,2
"RI","newport",2020-07-19,4
"RI","newport",2020-07-27,1
"RI","newport",2020-07-28,1
"RI","newport",2020-07-30,1
"RI","newport",2020-07-31,1
"RI","newport",2020-08-03,3
"RI","newport",2020-08-04,19
"RI","newport",2020-08-05,5
"RI","newport",2020-08-06,3
"RI","newport",2020-08-07,7
"RI","newport",2020-08-08,1
"RI","newport",2020-08-10,1
"RI","newport",2020-08-11,2
"RI","newport",2020-08-14,1
"RI","newport",2020-08-15,2
"RI","newport",2020-08-17,1
"RI","pawtucket",2020-06-23,1
"RI","pawtucket",2020-06-25,1
"RI","pawtucket",2020-06-26,1
"RI","pawtucket",2020-06-30,1
"RI","pawtucket",2020-07-01,1
"RI","pawtucket",2020-07-03,2
"RI","pawtucket",2020-07-09,1
"RI","pawtucket",2020-07-10,2
"RI","pawtucket",2020-07-11,2
"RI","pawtucket",2020-07-13,3
"RI","pawtucket",2020-07-14,1
"RI","pawtucket",2020-07-18,3
"RI","pawtucket",2020-07-19,4
"RI","pawtucket",2020-07-27,1
"RI","pawtucket",2020-07-28,1
"RI","pawtucket",2020-07-31,1
"RI","pawtucket",2020-08-03,1
"RI","pawtucket",2020-08-04,36
"RI","pawtucket",2020-08-05,10
"RI","pawtucket",2020-08-06,12
"RI","pawtucket",2020-08-07,7
"RI","pawtucket",2020-08-08,2
"RI","pawtucket",2020-08-10,3
"RI","pawtucket",2020-08-11,5
"RI","pawtucket",2020-08-12,2
"RI","pawtucket",2020-08-13,3
"RI","pawtucket",2020-08-14,4
"RI","pawtucket",2020-08-15,3
"RI","pawtucket",2020-08-16,2
"RI","providence",2020-06-23,1
"RI","providence",2020-06-25,1
"RI","providence",2020-06-30,1
"RI","providence",2020-07-01,1
"RI","providence",2020-07-03,2
"RI","providence",2020-07-09,1
"RI","providence",2020-07-10,5
"RI","providence",2020-07-11,2
"RI","providence",2020-07-13,3
"RI","providence",2020-07-14,1
"RI","providence",2020-07-18,1
"RI","providence",2020-07-19,4
"RI","providence",2020-07-27,1
"RI","providence",2020-07-28,1
"RI","providence",2020-07-30,1
"RI","providence",2020-07-31,1
"RI","providence",2020-08-03,4
"RI","providence",2020-08-04,24
"RI","providence",2020-08-05,10
"RI","providence",2020-08-06,10
"RI","providence",2020-08-07,12
"RI","providence",2020-08-08,3
"RI","providence",2020-08-09,1
"RI","providence",2020-08-10,1
"RI","providence",2020-08-11,5
"RI","providence",2020-08-12,1
"RI","providence",2020-08-13,3
"RI","providence",2020-08-14,3
"RI","providence",2020-08-15,3
"RI","providence",2020-08-16,1
"RI","providence",2020-08-17,1
"RI","valley+falls",2020-06-23,1
"RI","valley+falls",2020-06-25,1
"RI","valley+falls",2020-06-26,1
"RI","valley+falls",2020-06-30,1
"RI","valley+falls",2020-07-01,1
"RI","valley+falls",2020-07-03,2
"RI","valley+falls",2020-07-09,1
"RI","valley+falls",2020-07-10,2
"RI","valley+falls",2020-07-11,2
"RI","valley+falls",2020-07-13,3
"RI","valley+falls",2020-07-14,1
"RI","valley+falls",2020-07-18,2
"RI","valley+falls",2020-07-19,4
"RI","valley+falls",2020-07-27,1
"RI","valley+falls",2020-07-28,1
"RI","valley+falls",2020-07-30,1
"RI","valley+falls",2020-07-31,1
"RI","valley+falls",2020-08-03,1
"RI","valley+falls",2020-08-04,40
"RI","valley+falls",2020-08-05,9
"RI","valley+falls",2020-08-06,10
"RI","valley+falls",2020-08-07,7
"RI","valley+falls",2020-08-08,2
"RI","valley+falls",2020-08-09,1
"RI","valley+falls",2020-08-10,3
"RI","valley+falls",2020-08-11,7
"RI","valley+falls",2020-08-12,4
"RI","valley+falls",2020-08-13,3
"RI","valley+falls",2020-08-14,3
"RI","valley+falls",2020-08-15,3
"RI","valley+falls",2020-08-16,1
"RI","valley+falls",2020-08-17,3
"RI","warwick",2020-06-23,1
"RI","warwick",2020-06-25,1
"RI","warwick",2020-06-30,1
"RI","warwick",2020-07-01,2
"RI","warwick",2020-07-03,2
"RI","warwick",2020-07-05,2
"RI","warwick",2020-07-09,1
"RI","warwick",2020-07-10,2
"RI","warwick",2020-07-11,2
"RI","warwick",2020-07-13,1
"RI","warwick",2020-07-14,1
"RI","warwick",2020-07-19,4
"RI","warwick",2020-07-27,1
"RI","warwick",2020-07-28,1
"RI","warwick",2020-07-30,1
"RI","warwick",2020-07-31,1
"RI","warwick",2020-08-03,3
"RI","warwick",2020-08-04,16
"RI","warwick",2020-08-05,7
"RI","warwick",2020-08-06,9
"RI","warwick",2020-08-07,6
"RI","warwick",2020-08-08,1
"RI","warwick",2020-08-09,1
"RI","warwick",2020-08-10,1
"RI","warwick",2020-08-11,2
"RI","warwick",2020-08-13,1
"RI","warwick",2020-08-14,1
"RI","warwick",2020-08-15,2
"RI","warwick",2020-08-16,1
"RI","warwick",2020-08-17,1
"RI","westerly",2020-06-24,1
"RI","westerly",2020-07-04,2
"RI","westerly",2020-07-06,1
"RI","westerly",2020-07-09,2
"RI","westerly",2020-07-14,2
"RI","westerly",2020-07-19,2
"RI","westerly",2020-07-30,1
"RI","westerly",2020-08-04,4
"RI","westerly",2020-08-07,2
"RI","westerly",2020-08-08,2
"RI","westerly",2020-08-10,3
"RI","westerly",2020-08-11,2
"RI","westerly",2020-08-13,2
"RI","westerly",2020-08-14,1
"RI","westerly",2020-08-15,1
"RI","woonsocket",2020-06-25,1
"RI","woonsocket",2020-06-26,1
"RI","woonsocket",2020-06-30,1
"RI","woonsocket",2020-07-01,1
"RI","woonsocket",2020-07-03,2
"RI","woonsocket",2020-07-07,2
"RI","woonsocket",2020-07-09,1
"RI","woonsocket",2020-07-10,2
"RI","woonsocket",2020-07-11,2
"RI","woonsocket",2020-07-13,3
"RI","woonsocket",2020-07-14,1
"RI","woonsocket",2020-07-18,2
"RI","woonsocket",2020-07-19,2
"RI","woonsocket",2020-07-20,7
"RI","woonsocket",2020-07-21,1
"RI","woonsocket",2020-07-24,1
"RI","woonsocket",2020-07-27,1
"RI","woonsocket",2020-07-28,1
"RI","woonsocket",2020-07-30,1
"RI","woonsocket",2020-07-31,1
"RI","woonsocket",2020-08-03,2
"RI","woonsocket",2020-08-04,50
"RI","woonsocket",2020-08-05,11
"RI","woonsocket",2020-08-06,11
"RI","woonsocket",2020-08-07,10
"RI","woonsocket",2020-08-08,3
"RI","woonsocket",2020-08-09,1
"RI","woonsocket",2020-08-10,4
"RI","woonsocket",2020-08-11,2
"RI","woonsocket",2020-08-12,3
"RI","woonsocket",2020-08-13,6
"RI","woonsocket",2020-08-14,4
"RI","woonsocket",2020-08-15,2
"RI","woonsocket",2020-08-16,2
"RI","woonsocket",2020-08-17,2
"SC","charleston",2020-06-23,1
"SC","charleston",2020-07-04,3
"SC","charleston",2020-07-10,2
"SC","charleston",2020-07-12,2
"SC","charleston",2020-07-20,1
"SC","charleston",2020-07-21,1
"SC","charleston",2020-07-23,1
"SC","charleston",2020-07-28,1
"SC","charleston",2020-08-04,10
"SC","charleston",2020-08-05,2
"SC","charleston",2020-08-07,4
"SC","charleston",2020-08-10,2
"SC","charleston",2020-08-11,1
"SC","charleston",2020-08-14,3
"SC","charleston",2020-08-16,1
"SC","charleston",2020-08-17,2
"SC","columbia",2020-06-26,1
"SC","columbia",2020-07-02,2
"SC","columbia",2020-07-07,2
"SC","columbia",2020-07-08,1
"SC","columbia",2020-07-21,3
"SC","columbia",2020-07-22,1
"SC","columbia",2020-08-04,13
"SC","columbia",2020-08-05,1
"SC","columbia",2020-08-08,2
"SC","columbia",2020-08-09,2
"SC","columbia",2020-08-11,1
"SC","columbia",2020-08-12,2
"SC","columbia",2020-08-15,1
"SC","goose+creek",2020-06-23,1
"SC","goose+creek",2020-07-04,2
"SC","goose+creek",2020-07-09,2
"SC","goose+creek",2020-07-10,1
"SC","goose+creek",2020-07-12,2
"SC","goose+creek",2020-07-16,1
"SC","goose+creek",2020-07-19,1
"SC","goose+creek",2020-07-20,1
"SC","goose+creek",2020-07-21,1
"SC","goose+creek",2020-07-23,1
"SC","goose+creek",2020-07-28,1
"SC","goose+creek",2020-08-04,11
"SC","goose+creek",2020-08-05,2
"SC","goose+creek",2020-08-07,4
