"stateAbbreviation","state","Reciprocity","ReciprocityDetails","proofOtherOrAllStateLicense","stateResidencyProof","passportSizePhoto","driversLicensePhotoCopy","nameChangeProof","socialSecurityCopy","Hours","HoursOnly","MBLEX_or_NCBTMB","goodHealthClearance","BoardBackgroundCheckFee","stateApplyingBackgroundCheck","DOJ_backgroundCheck","applicationCost","licensingCost","licenseRenewalFee","CPR_certification","licensingETA","healthReferences","CEU","timeLicenseValidYears","liabilityInsurance","schoolTranscripts","MBLEX_transcript","LMT_jobsListed","LMT_avgHourly","LMT_avgAnnualSalary","Zillow_2BR_10cityAverageHomeValue","median2018IncomeByState","total_state_population","percent_black","percent_white","percent_two_or_more","percent_Native_American","percent_Asian","percent_Pacific_Islander","percent_Latino","cashier_jobsListed","cashier_avgHourly","cashier_avgAnnualSalary","remote_jobsListed","remote_avgHourly","remote_avgAnnualSalary","personalTrainer_jobsListed","personalTrainer_avgHourly","personalTrainer_avgAnnualSalary","houseCleaner_jobsListed","houseCleaner_avgHourly","houseCleaner_avgAnnualSalary","warehouse_jobsListed","warehouse_avgHourly","warehouse_avgAnnualSalary","security_jobsListed","security_avgHourly","security_avgAnnualSalary","nanny_jobsListed","nanny_avgHourly","nanny_avgAnnualSalary","clerical_jobsListed","clerical_avgHourly","clerical_avgAnnualSalary","tutor_jobsListed","tutor_avgHourly","tutor_avgAnnualSalary","dataScientist_jobsListed","dataScientist_avgHourly","dataScientist_avgAnnualSalary","nurses_jobsListed","nurses_avgHourly","nurses_avgAnnualSalary","personalAssistant_jobsListed","personalAssistant_avgHourly","personalAssistant_avgAnnualSalary","chiropractor_jobsListed","chiropractor_avgHourly","chiropractor_avgAnnualSalary","physicalTherapist_jobsListed","physicalTherapist_avgHourly","physicalTherapist_avgAnnualSalary","esthetician_jobsListed","esthetician_avgHourly","esthetician_avgAnnualSalary","medicalSpaEsthetician_jobsListed","medicalSpaEsthetician_avgHourly","medicalSpaEsthetician_avgAnnualSalary","medicalDoctor_jobsListed","medicalDoctor_avgHourly","medicalDoctor_avgAnnualSalary","yogaInstructor_jobsListed","yogaInstructor_avgHourly","yogaInstructor_avgAnnualSalary","pilatesInstructor_jobsListed","pilatesInstructor_avgHourly","pilatesInstructor_avgAnnualSalary","businessListings_chiropractor","businessListings_wellness_clinic","businessListings_massage_spa","businessListings_yoga","businessListings_gym","businessListings_coffee","businessListings_health_food","businessListings_hair_salon","businessListings_tanning","Rent2BR2BA_Listings_10cities","Rent2BR2BA_MinPrice__10cities","Rent2BR2BA_MaxPrice__10cities","Rent2BR2BA_AvgPrice__10cities","businessListings_jail_or_prison","businessListings_collision","businessListings_university_or_college","cosmetologist__jobsListed","cosmetologist__avgHourly","cosmetologist__avgAnnualSalary","businessListings_convalescent","autoRepairTechnician_jobsListed","autoRepairTechnician_avgHourly","autoRepairTechnician_avgAnnualSalary"
"NH","New Hampshire",NA,NA,NA,NA,NA,NA,NA,NA,"750;",750,"yes",NA,"yes","yes","yes","110",NA,NA,1,NA,NA,NA,NA,NA,"yes","yes",423,26.8086124401914,46512.5641025641,227562.85,74991,"1356458","1.7","92.4","2.2","0.3","2.7","0.0","3.9",701,11.9067403708987,24766.0199714693,768,50.4544270833333,104945.208333333,399,48,99840,573,14.968,31133.44,802,18.3516209476309,38171.3715710723,735,15.8853741496599,33041.5782312926,"443",15.2534246575342,31727.1232876711,735,18.5499591836735,38583.9151020409,672,21.6484375,45028.75,469,65.7559557979337,136772.388059702,839,39.0926698450536,90684.4332538737,342,16.7356725146199,50720.7671480144,120,40,83200,717,43.2159940209268,89889.2675635278,412,23.1746894409938,48203.3540372671,214,23.6770833333333,49248.3333333333,767,50.8331160365059,146211.748911466,150,36,74880,160,NA,NA,1043,405,1219,923,992,1116,932,1402,534,50,1881.9347826087,2578.21428571429,2081.8152173913,297,676,658,497,22.8615960099751,56541.6666666667,1472,481,66449.5412844037,22.9636174636175
"NJ","New Jersey","Yes"," by Endorsement a massage therapist can also be licensed on the basis of current credentialing in another U.S. state","yes",NA,"yes","yes","yes","yes","500; 90 hours of anatomy, physiology, pathophysiology
ethics and law
theory and practice
electives related to the practice of massage and bodywork therapy
and at least 100 hours of clinical practice under the supervision of a faculty member legally authorized to practice in the State in which the school exists. ",500,"yes",NA,"yes","yes","yes","120",NA,NA,1,NA,NA,NA,NA,"yes","yes; The course of study must be taken in a school accredited or approved by:

??the New Jersey Department of Education;
the New Jersey Department Labor and Workforce Development;
the New Jersey Commission on Higher Education;
or an agency of another state which substantially meets the requirements of the New Jersey Department of Education,
the New Jersey Department of Labor and Workforce Development; or
the New Jersey Commission on Higher Education.","yes",787,44.7936467598475,60852.2109275731,259979.785714286,81740,"8908520","13.6","66.9","2.8","0.2","9.7","0.0","20.6",769,13.3724317295189,27814.6579973993,770,50.6194805194805,105288.519480519,733,51.8615279672578,107871.978171896,706,23.5148725212465,48910.9348441927,821,19.2471071863581,40033.9829476248,753,21.7675962815405,45276.6002656042,"739",22.2638700947226,46308.849797023,773,26.6883893919793,55511.8499353169,744,78.2762096774193,162814.516129032,725,65.0606564377428,135326.165390505,805,43.4869565217391,87496.4714285714,723,35.2669432918396,71203.9626556017,662,44.823029366306,93231.9010819165,803,52.6955168119552,109606.674968867,793,37.1429697351828,77257.3770491802,360,20.6417910447761,42934.9253731343,788,53.6389593908629,204601.860406091,590,31.6858407079646,65906.5486725664,602,19.9163851351351,41426.081081081,1560,1411,1505,1502,1501,1504,1524,1514,1342,216,2764.93301435407,3838.59821428571,3002.7009569378,1269,1473,1447,783,25.3780332056194,47496.0632653061,1502,748,69750.1978609626,25.2680481283422
"NM","New Mexico","Yes"," License by Credentials or endorsement
Massage therapists may be licensed by credential if they have met similar education and examination requirements in other jurisdictions","yes",NA,"yes","yes",NA,NA,"650; 165 hours of coursework in anatomy and physiology and other closely related disciplines. At least 40 of the required hours in this content strand are to be in pathology. Kinesiology is also to receive coverage.
At least 150 hours are to consist of massage therapy training; this is to include coverage of contraindications.
At least 75 hours are to be in content areas that the Board terms ""general instruction"". No fewer than 30 of the general instruction hours are to be in professional ethics. Also included in this content area are 1) first aid and 2) CPR/AED; the prospective massage therapist will need four hours in each. Hydrotherapy and business are both to receive coverage. Electives may be in any of the following: theory, hands-on modalities related to massage therapy, breathing and stretching, nutrition, herbology, homeopathy, and counseling. The student may also credit additional hours of anatomy and physiology or massage therapy. Up to 150 hours of practicum may be credited. Other elective topics may be credited, but will need Board approval.

Up to 150 hours of credit may be awarded for prior professional experience carried out under licensure or registration.",650,"yes",NA,"yes","yes","yes","75","125",NA,1,NA,NA,NA,"2 years",NA,"yes","yes",144,32.8294573643411,79573.6434108527,180789.564102564,47169,"2095428","2.2","76.4","3.2","9.6","1.6","0.1","49.1",585,10.2824175824176,21387.4285714286,770,53.4337662337662,111142.233766234,130,19.2307692307692,39999.9999999999,65,12.1307692307692,25231.9999999999,648,16.1243441358025,33538.6358024692,615,15.7532682926829,32766.7980487804,"130",14.0576923076923,29240,649,14.2719337442219,29685.6221879816,565,18.0353982300885,37513.6283185841,352,50.6230878496505,105296.022727273,806,42.3315756823821,102936.772332506,253,13.7645922746781,49145.1513761468,35,33.75,70200,534,31.6839285714286,65902.5714285715,60,NA,NA,475,19.9411290322581,41477.5483870969,680,70.6948823529412,211395.838235294,135,NA,NA,95,NA,NA,767,305,850,739,640,697,648,1119,188,269,1079.60076045627,1485.5,1203.45627376426,164,439,602,117,19.1649484536082,39863.0927835051,1179,35,NA,NA
"NV","Nevada",NA,NA,"yes",NA,"yes","yes","yes","yes","550; One hundred twenty-five (125) hours of instruction in the body’s systems, including, without limitation, anatomy, physiology and kinesiology
Two hundred twenty (220) hours of instruction which is taken in a classroom setting with hands-on instruction in assessment, theory and application instruction, which must include not less than 80 hours in clinical instruction
Forty (40) hours of instruction in pathology
Twenty (20) hours of instruction in business
Twenty (20) hours of instruction in ethics and
One hundred twenty-five hours (125) of instruction in other courses of massage therapy in a classroom setting with hands-on instruction.",550,"yes",NA,"yes","yes","yes","185","295",NA,NA,NA,NA,NA,NA,NA,"yes","yes",707,69.6188118811881,79762.3762376238,264014.692307692,58646,"3034392","9.2","63.4","5.1","1.5","8.2","0.6","29.0",748,12.6636029411765,26340.2941176471,753,47.5763612217795,98958.8313413014,538,39.9507434944238,83097.5464684015,592,16.3623310810811,34033.6486486487,779,15.7641206675225,32789.3709884468,742,16.1854784366577,33665.795148248,"544",16.7242647058824,34786.4705882354,747,24.8867135207497,51764.3641231594,705,25.1595744680851,52331.914893617,231,64.9038461538462,135000,796,43.2741834170854,89198.6569037657,593,17.3079679595278,39635.1816443595,539,21,43680,586,47.4230769230769,98640,623,43.9117174959872,91336.3723916534,555,19.6576576576577,40887.927927928,763,61.9003931847969,164004.481651376,110,43,89440,30,NA,NA,1468,698,1514,1392,1429,1426,1476,1980,1141,671,1314.59577677225,1965.4547008547,1600.14630467572,321,1059,1217,632,43.5743243243243,49316.4556962025,1470,440,49500,19.5
"NY","New York",NA,NA,NA,NA,NA,NA,NA,NA,"1000; 150 in clinic, rest as: Complete coursework in anatomy, physiology, neurology, myology or kinesiology, pathology, hygiene, first aid, CPR, infection control procedures, the chemical ingredients of products that are used and their effects, as well as the theory, technique and practice of both oriental and western massage/bodywork therapy.",1000,"yes; NY state exam too, semiannual dates jan 3noth and aug 27th, with applications due by Nov yesst and June yesst for respective exam dates",NA,"yes","yes","yes","108; 35 for limited permit if cannot take NY exam within 1 year",NA,NA,1,NA,NA,NA,NA,NA,"yes","Yes; semiannual NY state exam also needs to be passes",621,44.7549504950495,50542.6731078905,637718.648535565,67844,"19542209","15.7","63.3","3.3","0.4","8.5","0.0","19.2",701,14.2456490727532,29630.9500713267,766,46.9020887728459,97556.3446475195,439,52.481884057971,109162.31884058,665,20.9827067669173,43644.030075188,818,19.6255501222494,40821.1442542788,769,21.8662938881664,45481.8912873861,"585",23.6324786324786,49155.5555555555,767,24.5325945241199,51027.7966101694,701,65.9807417974322,137239.942938659,631,61.8887907305462,128728.684719536,828,43.6522584541063,83753.1183574879,719,28.4778859527121,60718.8449848024,335,43.572131147541,90630.0327868853,755,49.5741350906096,103114.200988468,516,38.2897286821705,79642.6356589146,245,22.063829787234,45892.7659574467,768,26.13216796875,183365.883463542,318,33.2046204620462,69065.6105610561,303,29.6796875,61733.75,1524,775,1507,1476,1501,1501,1481,1509,1075,253,2872.73360655738,3553.71875,3188.72745901639,733,1297,1443,573,21.2748691099476,53049.3630573248,1500,608,62782.3083881579,21.8618421052632
"OH","Ohio","Yes"," by endorsement, if out of state licensed for last five years    https://med.ohio.gov/Apply/Massage-Therapist-MT","yes",NA,NA,NA,NA,NA,"750;",750,"yes",NA,"yes","yes","yes","153.5",NA,"100",NA,NA,NA,"no","2",NA,"yes","yes",603,38.5286069651741,44006.5502183406,102083.288,56111,"11689442","12.4","81.0","3.1","0.2","2.3","0.0","3.9",726,12.4395316804408,25874.2258953169,763,42.9698558322412,89377.3001310617,531,31.313048245614,65131.1403508771,588,14.6847750865052,30544.3321799308,812,21.4504618226601,44616.960591133,739,15.090548037889,31388.3399188091,"590",16.3703389830508,34050.3050847457,766,16.4904308093995,34300.096083551,711,24.0801336146273,50086.6779184248,490,59.333087321737,123412.821629213,844,36.0403436018957,73231.528436019,592,15.5882601351351,43528.4403914591,268,22.4663865546218,46730.0840336133,735,36.6956492411467,76326.9504215851,468,33.1725768321513,68998.9598108747,301,25.6622699386503,53377.5214723926,782,104.750639386189,172388.094629156,207,28.1598837209302,58572.5581395348,290,32.2222222222222,67022.2222222222,1559,495,1507,1341,1452,1476,1422,1532,1083,404,1353.33670886076,1898.87575757576,1582.95949367089,469,1095,1181,614,25.0768348623853,52080.2529182879,1505,637,63918.2643581081,19.7602040816327
"OK","Oklahoma","Yes"," by endorsement","yes",NA,NA,"yes","yes",NA,"500;",500,"yes",NA,"yes","yes","yes",NA,"50; 65 for license by reciprocity","50",NA,NA,NA,"16","2","yes",NA,"yes",422,39.6577669902913,45000,109105.352941176,51924,"3943079","7.3","72.2","7.7","7.8","2.1","0.1","10.9",664,10.2394578313253,21298.0722891566,768,54.4921875,113343.75,399,16.9887218045113,35336.5413533835,355,15.4788732394366,32196.0563380281,723,15.432918395574,32100.4702627939,655,13.01875,27079,"467",14.419164882227,29991.8629550322,698,13.8261389684814,28758.3690544413,617,18.3946434359806,38260.8583468397,399,64.9038461538462,135000,819,32.9484004884005,81201.7716727717,480,15.053914893617,45000,270,14.4782608695652,30114.7826086956,571,49.8467741935484,103681.290322581,335,45.0634920634921,93732.0634920636,288,17.0256653992395,35413.3840304182,713,27.1176016830295,94378.0504908836,210,20.5,42640,235,19,39520,1195,464,1139,1058,1120,1076,1119,1400,793,365,915.310055865922,1201.04529616725,1023.37988826816,278,799,1212,422,17.3495710784314,48477.2182254197,1285,477,24667.8406708596,11.8595387840671
"OR","Oregon","Yes"," by endorsement, but $250 to review transcripts and had to be licensed out of state","yes",NA,"yes","yes","yes",NA,"625; The Board requires 625 hours/25 quarter credits/15.74 semester credits of education from an accredited or Department of Education approved school with the following:
The 625 hours/25 quarter credits/15.74 semester credits of education must include: 
A minimum of 200 hours/8 quarter credits/ 5.34 semester credits of health sciences, consisting of Anatomy and Physiology, Pathology, and Kinesiology; and 
A minimum of 300 hours/12 quarter credits/8 semester credits of Massage Theory and Practical Application, Clinical Practice, Business Development, Sanitation, Communication, and Ethics. 
The remaining 125 hours/5 quarter credits /2.4 semester credits required may be in any of the above subject areas",625,"Yes; and a state jurisprudence exam",NA,"4yes.5","yes","yes","100","100 or 200 depends on birth year, odds renew again on odd years and evens renew on even years","100-200, odd birth years renew on odd years and even birth year renew on even years. If an applicant’s first renewal is less than 12 months from time of issuance, the Initial License Fee is $100.00. If the applicant’s first renewal is more than 12 months from date of issuance, the Initial License Fee is $200.00.",1,NA,"3 moral character references",NA,NA,"yes","yes","yes",418,36.4043583535109,84673.3333333333,364129.810344828,63426,"4190713","2.0","83.9","4.7","1.2","4.6","0.4","13.3",707,14.5518528995757,30267.8540311175,763,48.4678899082569,100813.211009174,418,35.5869565217391,74020.8695652173,430,17.8603529411765,37149.5341176471,802,21.361783042394,44432.5087281795,742,17.8474730458221,37122.74393531,"367",18.4128065395095,38298.6376021798,740,19.142972972973,39817.3837837838,661,24.4345688350983,50823.9031770045,440,52.9341805069928,110103.095454545,838,39.5025119331742,105906.426764314,482,19.3552904564315,36977.6932515337,377,42.1392045454545,87649.5454545454,616,38.5165975103734,80114.5228215767,371,20.7835872576177,43229.8614958448,443,22.7132827102804,47243.6280373832,734,50.6935694822888,170667.099455041,276,36.4735772357724,75865.0406504066,215,15,31200,1433,805,1492,1010,1138,1412,1217,1506,804,332,1735.47678018576,2400.27737226277,2008.77089783282,302,577,904,311,20.534793814433,42712.3711340206,1500,393,83525.0737463127,22.3182989690722
"PA","Pennsylvania","Yes"," by endorsement, or temporary permit, http://www.pacodeandbulletin.gov/Display/pacode?file=/secure/pacode/data/049/chapter20/s20.2Yes",NA,NA,NA,"yes","yes",NA,"600;Massage therapy programs must provide at least 600 hours of in-class, postsecondary education instruction, including:
   (1)  At least 175 contact hours of instruction in anatomy and physiology, kinesiology and pathology, including training in the human immunodeficiency virus and related risks.
   (2)  At least 250 contact hours in massage therapy and bodywork assessment, theory and practice including sanitation, safety and hygiene.
   (3)  At least 25 contact hours in professional ethics, and business and law related to a massage therapy business.
   (4)  At least 150 contact hours in related courses appropriate to a massage therapy curriculum as set forth in §  20.13 (related to required knowledge base), including cardiopulmonary resuscitation.
 (b)  Massage therapy programs may meet the 600-hour requirement through both didactic and clinical courses.
 (c)  Externship hours may not be included in the 600-hour minimum education instruction. For purposes of this section, an externship is an offsite practical technique learning experience where the student’s supervision is provided by a licensed massage therapist, supervisor or other appropriate licensed health professional.
 (d)  Hours for practicing assigned techniques under indirect supervision may not be included in the 600-hour minimum education instruction.

",600,"yes",NA,"yes","yes","yes","100; 65 for temp permit",NA,"125 - 175; ",1,NA,NA,"24","2",NA,NA,"yes",595,31.9144957983193,43692.2419928826,172920.62,60905,"12807060","11.2","80.1","2.6","0.2","3.6","0.0","7.6",732,10.4479166666667,21731.6666666667,756,42.6679894179894,88749.417989418,516,24.9295499021526,51853.4637964774,538,15.9117100371747,33096.3568773234,805,19.5449565217391,40653.5095652173,736,18.540910326087,38565.093478261,"556",17.0224820143885,35406.7625899281,761,15.4680946123522,32173.6367936926,688,26.6780523255814,55490.3488372093,500,54.2270192307692,112792.2,828,42.9074879227053,84235.854468599,615,14.3026016260163,48556.2908805031,264,60.6068376068376,126062.222222222,666,47.4571188340807,98710.8071748879,394,28.5240250696379,59329.9721448468,300,17.2391333333333,35857.3973333333,782,47.7631713554987,175984.086317136,240,27.1621621621622,56497.2972972974,199,24.3571428571429,50662.8571428572,1537,712,1457,1237,1411,1410,1380,2276,956,265,1954.68482490272,3043.78604651163,2397.98054474708,596,1086,1110,600,23.2577083333333,40031.25,1505,580,63951.4563106796,21.8476293103448
"RI","Rhode Island","Yes",NA,"yes",NA,"yes","yes","yes",NA,"500;",500,"yes",NA,"yes","yes","yes","65",NA,"37.5",1,NA,"3 character letters","12","1",NA,"yes","yes; score of at least 63no",625,42.192,44433.5975609756,252537.9,64340,"1057315","6.7","80.7","3.1","0.4","3.4","0.1","15.9",759,12.8873517786561,26805.6916996047,763,48.243119266055,100345.688073394,670,24.1492537313433,50230.4477611941,644,19.110248447205,39749.3167701864,818,22.0275061124694,45817.2127139364,735,24.2295918367347,50397.5510204082,"599",21.6569282136895,45046.4106844742,758,17.7793007915567,36980.9456464379,716,23.5572625698324,48999.1061452514,647,67.944004524887,141323.529411765,818,42.6552567237164,78058.4480440098,656,17.6531299524564,51837.6486280488,220,24.1279069767442,50186.0465116279,762,63.7139107611549,132524.934383202,617,20.7196110210697,43096.790923825,213,13.5633802816901,28211.8309859154,768,129.691080729167,149458.517578125,311,25,52000,160,25,52000,1381,720,1489,1401,1417,1491,1433,2871,1108,176,3107.2774566474,4343.53896103896,3796.19653179191,628,1389,1190,597,19.1044247787611,51951.8072289157,1506,687,80327,21.9352256186317
"SC","South Carolina","Yes"," by endorsement a school approved and licensing exam has to be reviewed by the South Carolina Board of Massage Therapy","yes",NA,NA,"yes","yes",NA,"500;",500,"yes",NA,"yes","yes","yes","50","100",NA,NA,NA,NA,"12/2years",NA,NA,"yes","yes",548,36.7764869888476,43686.1632653061,181933.171428571,52306,"5084127","26.6","67.0","2.4","0.5","1.6","0.1","5.8",723,11.5038035961272,23927.9114799446,765,52.9281045751634,110090.45751634,545,25.8146788990826,53694.5321100918,619,14.222602739726,29583.0136986301,763,15.8635321100917,32996.1467889907,728,16.8282967032967,35002.8571428571,"462",16.1785714285714,33651.4285714285,736,14.6056453804348,30379.7423913044,705,21.4484042553191,44612.6808510637,365,62.4379820864067,129871.002739726,819,44.9412393162393,87749.8217338217,552,12.734022556391,39936.1783681214,112,24.5,50960,731,47.0692541856925,97904.0487062404,501,16.7391304347826,34817.3913043478,300,14.979347826087,31157.043478261,725,47.3994827586207,181109.734482759,210,22.7,47216,180,NA,NA,1341,273,1411,1293,1317,1254,1267,1527,553,515,1263.22682445759,1730.0199556541,1469.33333333333,225,517,893,551,21.035447761194,44289.5294117647,1463,276,46832.3513513513,22.7519083969466
"SD","South Dakota","Yes"," by endorsement, temporary permit Yes","yes",NA,"yes","yes","yes","yes","500; 125 anatomy/physiology/kinesiology, 40 pathology, 200 massage/bodywork theory/assessment/practice,10 business/professionalism, 6 ethics, 125 in any related massage modality, 200 hours must be supervised by instructor",500,NA,NA,"yes","yes","yes","100","65",NA,NA,NA,NA,"8/2 years",NA,"yes",NA,NA,40,31.7666666666667,NA,164059.75,56274,"882235","2.2","84.0","2.7","8.8","1.7","0.0","3.9",342,11.1307116104869,23151.8801498128,762,49.4855643044619,102929.973753281,65,17.5,36400,150,12.8181818181818,26661.8181818181,687,18.7117903930131,38920.5240174672,243,15.840404040404,32948.0404040403,NA,NA,NA,366,13.410843373494,27894.5542168675,492,14.9776422764228,31153.4959349594,244,64.9038461538462,135000,776,45.063324742268,125626.141007194,45,13.0125,NA,5,NA,NA,195,41.8303301886792,87007.0867924527,20,NA,NA,351,18.6104792332268,38709.7968051117,522,88.81030651341,203097.763403263,NA,NA,NA,5,12,24960,443,270,416,409,238,246,229,640,101,74,1010.91304347826,1226.28125,1060.1231884058,101,300,187,55,13.2857142857143,45000,567,95,62486.75,12.5
"TN","Tennessee",NA,NA,"yes",NA,NA,"yes","yes",NA,"500; 200 hours Health Sciences, 200 hours Massage, 85 hours Allied Modalities, 10 hours Ethics, 5 hours TN Massage Law",500,"yes",NA,"yes","yes","yes",NA,"275",NA,NA,"12 weeks","Yes, 2, anyone licensed in healthcare, doctor, nurse, dentist, and so on","24/2 years only 8 allowed online, TN law and ethics needed","2",NA,"yes","yes",498,37.9633709016393,59574.7950819672,177130.291666667,52375,"6770010","16.8","77.3","2.2","0.3","1.8","0.1","5.5",709,11.0892101551481,23065.557122708,764,56.565445026178,117656.12565445,373,19.3296089385475,40205.5865921788,586,13.3046075085324,27673.5836177474,778,15.669794344473,32593.1722365038,744,20.9103427419355,43493.5129032258,"30",11.25,23400,718,13.6154247910864,28320.0835654597,612,19.6956699346405,40966.9934640522,458,64.3628475183351,133874.722838137,837,32.1117084826762,85938.1105137395,493,12.2915821501014,55120.6042713568,166,21.375,44460,626,74.5408163265306,155044.897959184,461,28.79,59883.2,225,13.18125,27417,736,52.4069701086957,169164.649456522,80,18.625,38740,35,NA,NA,1294,434,1324,1068,1157,1049,1150,1515,476,461,1286.43458980044,1948.64516129032,1534,351,725,1014,471,29.350332594235,40628.3464125561,1501,379,99671.5328467153,31.3702928870293
"TX","Texas",NA,NA,"yes",NA,NA,"yes","yes","yes","500; 200 hours of massage therapy techniques and theory and the practice of manipulation of soft tissue,
with at least 125 hours of Swedish massage therapy techniques:
• 50 hours of anatomy:
• 25 hours of physiology:
• 50 hours of kinesiology:
• 40 hours of pathology:
• 20 hours of hydrotherapy:
• 45 hours of massage therapy laws and rules, business practices and professional ethics:
• 20 hours of health and hygiene, first aid, universal precautions, and cardiopulmonary resuscitation
(CPR);
• a 50-hour internship.",500,"Yes; and a state jurisprudence exam",NA,"yes","yes","yes","100",NA,NA,1,NA,NA,NA,NA,NA,NA,"yes; and state juriprudence exam",586,37.0077452667814,52666.3669064748,195904.483180428,60629,"28701845","12.3","73.5","2.7","0.5","5.0","0.1","39.6",736,11.4830476900149,23884.739195231,757,43.4742404227213,90426.4200792603,591,38.3132530120482,79691.5662650603,499,15.7645290581162,32790.2204408817,762,16.6139173228346,34556.948031496,750,16.6930133333333,34721.4677333333,"459",16.2105119825708,33717.8649237473,738,15.8859417344173,33042.758807588,730,29.4075342465753,61167.6712328766,566,65.5261469198173,136294.38559322,800,37.2525,81702.3444909345,582,15.9482388316151,53864.8284228769,472,30.955223880597,64386.8656716418,739,38.6573208722741,80407.2274143301,560,30.5375,63518,548,27.2132206759443,56603.4990059641,798,87.1748120300752,202051.42481203,467,29.9883849557522,62375.8407079646,463,29.7466517857143,61873.0357142857,1326,1083,1404,1276,1364,1277,1357,1513,916,1042,1380.98451113262,2126.05353319058,1702.89738625363,438,1256,1240,584,36.4426708633094,56221.1033274956,1493,525,71947.599009901,29.4304455445545
"UT","Utah",NA,NA,"yes",NA,NA,"yes","yes","yes","600; complete 1000 hours as apprentice or 125 hours of anatomy, physiology and kinesiology
40 hours of pathology
285 hours of massage theory and techniques, including basic Swedish and hands-on instruction
35 hours of ethics, professional standards, and businesses practices
15 hours of sanitation, universal precautions, CPR and first aid
100 hours of student clinic",600,"yes",NA,"yes","yes","yes","95","60","52",NA,NA,NA,NA,"2, all expire May 31st of odd numbered years, Massage therapist application processing fee: $95
Massage apprentice application processing fee: $70
Licensing fee: $60
Renewal fee: $52",NA,"yes","yes",668,38.064371257485,37185.6343283582,319213.451612903,71414,"3161105","1.3","85.7","3.2","1.1","2.4","0.9","14.2",759,12.0606389986825,25086.1291172596,766,47.0300261096606,97822.454308094,460,35.7359550561798,74330.786516854,549,15.7040072859745,32664.335154827,806,16.1779342431762,33650.1032258065,721,20.3161927877947,42257.680998613,"568",17.5735035211268,36552.8873239437,768,16.3259700520833,33958.0177083333,679,24.5117820324006,50984.5066273932,615,53.6992358505317,111694.410569106,790,47.1800632911392,97225.417721519,594,17.3291245791246,69447.9807692308,480,29.5208333333333,61403.3333333333,582,51.0204081632653,106122.448979592,608,26.7817725752508,55706.0869565217,165,16.2801724137931,33862.7586206896,763,66.9024574049803,131692.254259502,215,35.1111111111111,73031.1111111111,125,21.6590909090909,45050.9090909091,1511,837,1443,1168,1294,1222,1421,1516,762,234,1346.39035087719,1743.19,1515.25,431,832,1065,646,20.8986068111455,43469.1021671826,1516,394,58325.4716981132,23.4652406417112
"VA","Virginia","Yes"," by endorsement","yes",NA,NA,"yes","yes","yes","500;",500,"yes",NA,"yes","yes","yes","140",NA,NA,NA,NA,NA,NA,NA,NA,"yes","yes",716,32.5542946927374,59784.080763583,252271.369863014,72577,"8517685","19.2","67.4","4.1","0.3","6.5","0.1","9.5",710,11.7788732394366,24500.0563380281,751,47.5153129161119,98831.8508655128,676,36.6083591331269,76145.386996904,699,14.7650214592275,30711.2446351932,772,16.8966968911917,35145.1295336787,759,14.6676548089592,30508.7220026351,"534",16.3249063670412,33955.8052434457,749,16.6139853137517,34557.0894526035,696,22.4755747126437,46749.1954022989,679,57.6583236128625,119929.313114754,815,60.3288343558282,89868.2840490798,642,15.0379672897196,55790.9270015699,203,21.8977272727273,45547.2727272728,741,87.65625,182325,629,32.4507154213037,67497.4880763117,456,14.4070048309179,29966.5700483092,777,26.4338803088803,152889.611325611,317,31.2518248175182,65003.7956204379,354,28.7638888888889,59828.8888888889,1338,635,1352,1245,1287,1302,1326,1731,682,573,1706.4404973357,2656.21074380165,2086.79218472469,561,846,1384,662,26.4138972809668,45818.359375,1504,658,73527.728026534,24.1174183514774
"VT","Vermont",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164,43.5731707317073,NA,193815.545454545,60782,"626299","1.2","94.1","2.0","0.3","1.9","0.0","2.0",553,12.3453887884268,25678.4086799277,756,42.3207671957672,88027.1957671958,60,20.5,42640,265,15.5,32240,784,17.2684948979592,35918.4693877551,655,13.9152671755725,28943.7557251908,"621",19.5833333333333,40733.3333333333,706,13.7330028328612,28564.6458923513,565,24.929203539823,51852.7433628318,251,64.9038461538462,135000,811,52.3625154130703,98039.8538840937,145,15.725,49020,65,35,72800,454,46.5,96720,129,56.2259615384615,116950,683,19.0864381520119,39699.7913561848,689,64.2159796806967,182839.419448476,55,13,27040,35,37.5,78000,714,245,851,448,520,589,575,1070,110,26,1653.625,1825,1654.66666666667,91,286,471,153,17.1875,39302.5,1094,165,41055.2380952381,19.7380952380952
