"state","city","datePosted","warehouse_jobsPosted"
"AR","conway",2020-06-29,1
"AR","conway",2020-07-01,3
"AR","conway",2020-07-02,1
"AR","conway",2020-07-06,5
"AR","conway",2020-07-07,1
"AR","conway",2020-07-08,1
"AR","conway",2020-07-09,3
"AR","conway",2020-07-10,3
"AR","conway",2020-07-11,1
"AR","conway",2020-07-13,4
"AR","conway",2020-07-14,8
"AR","conway",2020-07-15,1
"AR","conway",2020-07-16,1
"AR","conway",2020-07-17,6
"AR","conway",2020-07-18,2
"AR","conway",2020-07-20,8
"AR","conway",2020-07-21,12
"AR","conway",2020-07-22,13
"AR","conway",2020-07-23,4
"AR","conway",2020-07-24,8
"AR","conway",2020-07-25,3
"AR","conway",2020-07-27,7
"AR","conway",2020-07-28,4
"AR","conway",2020-07-29,4
"AR","conway",2020-07-30,8
"AR","conway",2020-07-31,5
"AR","conway",2020-08-01,1
"AR","conway",2020-08-04,7
"AR","conway",2020-08-05,11
"AR","conway",2020-08-06,7
"AR","conway",2020-08-07,6
"AR","conway",2020-08-08,3
"AR","conway",2020-08-09,2
"AR","conway",2020-08-10,3
"AR","conway",2020-08-11,2
"AR","conway",2020-08-12,2
"AR","conway",2020-08-13,5
"AR","conway",2020-08-14,3
"AR","conway",2020-08-15,2
"AR","conway",2020-08-16,1
"AR","conway",2020-08-17,2
"AR","fayetteville",2020-06-21,1
"AR","fayetteville",2020-06-23,4
"AR","fayetteville",2020-06-25,1
"AR","fayetteville",2020-06-26,1
"AR","fayetteville",2020-06-29,1
"AR","fayetteville",2020-06-30,3
"AR","fayetteville",2020-07-01,4
"AR","fayetteville",2020-07-02,2
"AR","fayetteville",2020-07-06,5
"AR","fayetteville",2020-07-07,5
"AR","fayetteville",2020-07-08,7
"AR","fayetteville",2020-07-09,6
"AR","fayetteville",2020-07-10,6
"AR","fayetteville",2020-07-11,3
"AR","fayetteville",2020-07-13,1
"AR","fayetteville",2020-07-14,7
"AR","fayetteville",2020-07-15,3
"AR","fayetteville",2020-07-16,4
"AR","fayetteville",2020-07-17,6
"AR","fayetteville",2020-07-18,1
"AR","fayetteville",2020-07-19,1
"AR","fayetteville",2020-07-20,7
"AR","fayetteville",2020-07-21,8
"AR","fayetteville",2020-07-22,8
"AR","fayetteville",2020-07-23,13
"AR","fayetteville",2020-07-24,3
"AR","fayetteville",2020-07-25,4
"AR","fayetteville",2020-07-27,4
"AR","fayetteville",2020-07-28,2
"AR","fayetteville",2020-07-29,9
"AR","fayetteville",2020-07-30,5
"AR","fayetteville",2020-07-31,7
"AR","fayetteville",2020-08-01,5
"AR","fayetteville",2020-08-02,2
"AR","fayetteville",2020-08-04,4
"AR","fayetteville",2020-08-05,5
"AR","fayetteville",2020-08-06,9
"AR","fayetteville",2020-08-07,2
"AR","fayetteville",2020-08-08,7
"AR","fayetteville",2020-08-10,1
"AR","fayetteville",2020-08-11,3
"AR","fayetteville",2020-08-12,3
"AR","fayetteville",2020-08-13,4
"AR","fayetteville",2020-08-14,4
"AR","fayetteville",2020-08-15,1
"AR","fayetteville",2020-08-17,2
"AR","fort+smith",2020-06-23,1
"AR","fort+smith",2020-06-24,1
"AR","fort+smith",2020-06-25,3
"AR","fort+smith",2020-06-29,1
"AR","fort+smith",2020-06-30,1
"AR","fort+smith",2020-07-02,5
"AR","fort+smith",2020-07-06,3
"AR","fort+smith",2020-07-07,2
"AR","fort+smith",2020-07-08,8
"AR","fort+smith",2020-07-09,1
"AR","fort+smith",2020-07-10,1
"AR","fort+smith",2020-07-11,1
"AR","fort+smith",2020-07-13,7
"AR","fort+smith",2020-07-14,4
"AR","fort+smith",2020-07-15,10
"AR","fort+smith",2020-07-16,5
"AR","fort+smith",2020-07-17,7
"AR","fort+smith",2020-07-18,4
"AR","fort+smith",2020-07-20,6
"AR","fort+smith",2020-07-21,6
"AR","fort+smith",2020-07-22,4
"AR","fort+smith",2020-07-23,12
"AR","fort+smith",2020-07-24,9
"AR","fort+smith",2020-07-26,1
"AR","fort+smith",2020-07-27,2
"AR","fort+smith",2020-07-28,8
"AR","fort+smith",2020-07-29,5
"AR","fort+smith",2020-07-30,1
"AR","fort+smith",2020-07-31,2
"AR","fort+smith",2020-08-01,2
"AR","fort+smith",2020-08-03,1
"AR","fort+smith",2020-08-04,3
"AR","fort+smith",2020-08-05,3
"AR","fort+smith",2020-08-06,11
"AR","fort+smith",2020-08-07,3
"AR","fort+smith",2020-08-08,2
"AR","fort+smith",2020-08-12,1
"AR","fort+smith",2020-08-13,6
"AR","fort+smith",2020-08-14,4
"AR","fort+smith",2020-08-15,2
"AR","fort+smith",2020-08-17,3
"AR","jonesboro",2020-06-27,1
"AR","jonesboro",2020-06-29,3
"AR","jonesboro",2020-06-30,3
"AR","jonesboro",2020-07-01,1
"AR","jonesboro",2020-07-02,3
"AR","jonesboro",2020-07-06,1
"AR","jonesboro",2020-07-09,1
"AR","jonesboro",2020-07-11,1
"AR","jonesboro",2020-07-13,3
"AR","jonesboro",2020-07-14,8
"AR","jonesboro",2020-07-15,2
"AR","jonesboro",2020-07-16,4
"AR","jonesboro",2020-07-17,5
"AR","jonesboro",2020-07-18,9
"AR","jonesboro",2020-07-19,3
"AR","jonesboro",2020-07-20,1
"AR","jonesboro",2020-07-21,5
"AR","jonesboro",2020-07-23,1
"AR","jonesboro",2020-07-24,4
"AR","jonesboro",2020-07-25,2
"AR","jonesboro",2020-07-28,1
"AR","jonesboro",2020-07-29,3
"AR","jonesboro",2020-07-30,9
"AR","jonesboro",2020-07-31,12
"AR","jonesboro",2020-08-01,5
"AR","jonesboro",2020-08-03,3
"AR","jonesboro",2020-08-04,7
"AR","jonesboro",2020-08-05,1
"AR","jonesboro",2020-08-06,2
"AR","jonesboro",2020-08-07,8
"AR","jonesboro",2020-08-10,1
"AR","jonesboro",2020-08-11,4
"AR","jonesboro",2020-08-12,1
"AR","jonesboro",2020-08-13,5
"AR","jonesboro",2020-08-14,1
"AR","jonesboro",2020-08-15,2
"AR","jonesboro",2020-08-16,1
"AR","little+rock",2020-06-23,1
"AR","little+rock",2020-06-25,1
"AR","little+rock",2020-06-27,1
"AR","little+rock",2020-06-29,2
"AR","little+rock",2020-06-30,2
"AR","little+rock",2020-07-01,2
"AR","little+rock",2020-07-06,6
"AR","little+rock",2020-07-07,4
"AR","little+rock",2020-07-08,2
"AR","little+rock",2020-07-09,5
"AR","little+rock",2020-07-10,8
"AR","little+rock",2020-07-13,3
"AR","little+rock",2020-07-14,10
"AR","little+rock",2020-07-15,2
"AR","little+rock",2020-07-16,3
"AR","little+rock",2020-07-17,9
"AR","little+rock",2020-07-18,3
"AR","little+rock",2020-07-19,1
"AR","little+rock",2020-07-20,9
"AR","little+rock",2020-07-21,7
"AR","little+rock",2020-07-22,8
"AR","little+rock",2020-07-23,2
"AR","little+rock",2020-07-24,8
"AR","little+rock",2020-07-25,6
"AR","little+rock",2020-07-27,6
"AR","little+rock",2020-07-28,3
"AR","little+rock",2020-07-29,2
"AR","little+rock",2020-07-30,14
"AR","little+rock",2020-07-31,7
"AR","little+rock",2020-08-01,3
"AR","little+rock",2020-08-02,3
"AR","little+rock",2020-08-03,1
"AR","little+rock",2020-08-04,4
"AR","little+rock",2020-08-05,7
"AR","little+rock",2020-08-06,4
"AR","little+rock",2020-08-07,6
"AR","little+rock",2020-08-08,5
"AR","little+rock",2020-08-09,1
"AR","little+rock",2020-08-10,2
"AR","little+rock",2020-08-11,2
"AR","little+rock",2020-08-12,4
"AR","little+rock",2020-08-13,2
"AR","little+rock",2020-08-14,2
"AR","little+rock",2020-08-15,1
"AR","little+rock",2020-08-17,2
"AR","north+little+rock",2020-06-23,2
"AR","north+little+rock",2020-06-26,1
"AR","north+little+rock",2020-06-27,1
"AR","north+little+rock",2020-06-29,4
"AR","north+little+rock",2020-06-30,2
"AR","north+little+rock",2020-07-01,2
"AR","north+little+rock",2020-07-06,6
"AR","north+little+rock",2020-07-07,3
"AR","north+little+rock",2020-07-08,2
"AR","north+little+rock",2020-07-09,5
"AR","north+little+rock",2020-07-10,8
"AR","north+little+rock",2020-07-11,1
"AR","north+little+rock",2020-07-12,1
"AR","north+little+rock",2020-07-13,3
"AR","north+little+rock",2020-07-14,10
"AR","north+little+rock",2020-07-15,1
"AR","north+little+rock",2020-07-16,1
"AR","north+little+rock",2020-07-17,7
"AR","north+little+rock",2020-07-18,2
"AR","north+little+rock",2020-07-20,8
"AR","north+little+rock",2020-07-21,7
"AR","north+little+rock",2020-07-22,7
"AR","north+little+rock",2020-07-23,3
"AR","north+little+rock",2020-07-24,8
"AR","north+little+rock",2020-07-25,5
"AR","north+little+rock",2020-07-27,6
"AR","north+little+rock",2020-07-28,6
"AR","north+little+rock",2020-07-29,1
"AR","north+little+rock",2020-07-30,10
"AR","north+little+rock",2020-07-31,5
"AR","north+little+rock",2020-08-01,2
"AR","north+little+rock",2020-08-02,3
"AR","north+little+rock",2020-08-03,1
"AR","north+little+rock",2020-08-04,4
"AR","north+little+rock",2020-08-05,5
"AR","north+little+rock",2020-08-06,2
"AR","north+little+rock",2020-08-07,10
"AR","north+little+rock",2020-08-08,4
"AR","north+little+rock",2020-08-10,2
"AR","north+little+rock",2020-08-11,3
"AR","north+little+rock",2020-08-12,4
"AR","north+little+rock",2020-08-13,1
"AR","north+little+rock",2020-08-14,3
"AR","north+little+rock",2020-08-15,1
"AR","north+little+rock",2020-08-17,1
"AR","pine+bluff",2020-06-29,3
"AR","pine+bluff",2020-07-01,1
"AR","pine+bluff",2020-07-02,2
"AR","pine+bluff",2020-07-06,2
"AR","pine+bluff",2020-07-07,1
"AR","pine+bluff",2020-07-08,1
"AR","pine+bluff",2020-07-09,2
"AR","pine+bluff",2020-07-10,4
"AR","pine+bluff",2020-07-11,1
"AR","pine+bluff",2020-07-13,1
"AR","pine+bluff",2020-07-14,6
"AR","pine+bluff",2020-07-16,2
"AR","pine+bluff",2020-07-17,7
"AR","pine+bluff",2020-07-18,1
"AR","pine+bluff",2020-07-19,1
"AR","pine+bluff",2020-07-20,5
"AR","pine+bluff",2020-07-21,3
"AR","pine+bluff",2020-07-22,5
"AR","pine+bluff",2020-07-23,1
"AR","pine+bluff",2020-07-24,10
"AR","pine+bluff",2020-07-25,4
"AR","pine+bluff",2020-07-27,5
"AR","pine+bluff",2020-07-28,2
"AR","pine+bluff",2020-07-30,10
"AR","pine+bluff",2020-07-31,7
"AR","pine+bluff",2020-08-01,5
"AR","pine+bluff",2020-08-02,2
"AR","pine+bluff",2020-08-04,4
"AR","pine+bluff",2020-08-05,4
"AR","pine+bluff",2020-08-06,6
"AR","pine+bluff",2020-08-07,8
"AR","pine+bluff",2020-08-08,2
"AR","pine+bluff",2020-08-10,4
"AR","pine+bluff",2020-08-11,2
"AR","pine+bluff",2020-08-12,3
"AR","pine+bluff",2020-08-13,3
"AR","pine+bluff",2020-08-14,3
"AR","pine+bluff",2020-08-17,2
"AR","rogers",2020-06-21,1
"AR","rogers",2020-06-23,4
"AR","rogers",2020-06-25,1
"AR","rogers",2020-06-30,3
"AR","rogers",2020-07-01,6
"AR","rogers",2020-07-02,3
"AR","rogers",2020-07-04,1
"AR","rogers",2020-07-06,5
"AR","rogers",2020-07-07,3
"AR","rogers",2020-07-08,5
"AR","rogers",2020-07-09,6
"AR","rogers",2020-07-10,4
"AR","rogers",2020-07-11,3
"AR","rogers",2020-07-13,1
"AR","rogers",2020-07-14,9
"AR","rogers",2020-07-15,6
"AR","rogers",2020-07-16,5
"AR","rogers",2020-07-17,5
"AR","rogers",2020-07-18,2
"AR","rogers",2020-07-19,2
"AR","rogers",2020-07-20,9
"AR","rogers",2020-07-21,9
"AR","rogers",2020-07-22,13
"AR","rogers",2020-07-23,6
"AR","rogers",2020-07-24,3
"AR","rogers",2020-07-25,2
"AR","rogers",2020-07-27,4
"AR","rogers",2020-07-28,1
"AR","rogers",2020-07-29,6
"AR","rogers",2020-07-30,1
"AR","rogers",2020-07-31,11
"AR","rogers",2020-08-01,6
"AR","rogers",2020-08-02,5
"AR","rogers",2020-08-03,4
"AR","rogers",2020-08-04,5
"AR","rogers",2020-08-05,4
"AR","rogers",2020-08-06,7
"AR","rogers",2020-08-07,3
"AR","rogers",2020-08-08,6
"AR","rogers",2020-08-10,2
"AR","rogers",2020-08-11,3
"AR","rogers",2020-08-12,3
"AR","rogers",2020-08-13,3
"AR","rogers",2020-08-14,1
"AR","rogers",2020-08-15,1
"AR","springdale",2020-06-21,1
"AR","springdale",2020-06-23,2
"AR","springdale",2020-06-26,2
"AR","springdale",2020-06-30,1
"AR","springdale",2020-07-01,3
"AR","springdale",2020-07-02,2
"AR","springdale",2020-07-06,3
"AR","springdale",2020-07-07,2
"AR","springdale",2020-07-08,7
"AR","springdale",2020-07-09,7
"AR","springdale",2020-07-10,6
"AR","springdale",2020-07-11,2
"AR","springdale",2020-07-13,2
"AR","springdale",2020-07-14,9
"AR","springdale",2020-07-15,4
"AR","springdale",2020-07-16,6
"AR","springdale",2020-07-17,5
"AR","springdale",2020-07-18,1
"AR","springdale",2020-07-19,1
"AR","springdale",2020-07-20,7
"AR","springdale",2020-07-21,5
"AR","springdale",2020-07-22,9
"AR","springdale",2020-07-23,12
"AR","springdale",2020-07-24,5
"AR","springdale",2020-07-25,4
"AR","springdale",2020-07-27,4
"AR","springdale",2020-07-28,3
"AR","springdale",2020-07-29,8
"AR","springdale",2020-07-30,5
"AR","springdale",2020-07-31,6
"AR","springdale",2020-08-01,8
"AR","springdale",2020-08-02,6
"AR","springdale",2020-08-03,3
"AR","springdale",2020-08-04,3
"AR","springdale",2020-08-05,5
"AR","springdale",2020-08-06,6
"AR","springdale",2020-08-07,2
"AR","springdale",2020-08-08,6
"AR","springdale",2020-08-10,2
"AR","springdale",2020-08-11,3
"AR","springdale",2020-08-12,2
"AR","springdale",2020-08-13,3
"AR","springdale",2020-08-14,5
"AR","springdale",2020-08-15,1
"AR","springdale",2020-08-17,1
"AZ","chandler",2020-06-22,1
"AZ","chandler",2020-06-23,1
"AZ","chandler",2020-06-24,1
"AZ","chandler",2020-06-25,1
"AZ","chandler",2020-06-27,1
"AZ","chandler",2020-06-28,1
"AZ","chandler",2020-06-29,1
"AZ","chandler",2020-06-30,1
"AZ","chandler",2020-07-01,2
"AZ","chandler",2020-07-02,3
"AZ","chandler",2020-07-05,1
"AZ","chandler",2020-07-06,1
"AZ","chandler",2020-07-07,4
"AZ","chandler",2020-07-08,2
"AZ","chandler",2020-07-10,2
"AZ","chandler",2020-07-11,6
"AZ","chandler",2020-07-12,1
"AZ","chandler",2020-07-13,3
"AZ","chandler",2020-07-14,5
"AZ","chandler",2020-07-15,4
"AZ","chandler",2020-07-16,7
"AZ","chandler",2020-07-17,8
"AZ","chandler",2020-07-18,2
"AZ","chandler",2020-07-19,2
"AZ","chandler",2020-07-20,3
"AZ","chandler",2020-07-21,6
"AZ","chandler",2020-07-22,7
"AZ","chandler",2020-07-23,15
"AZ","chandler",2020-07-24,16
"AZ","chandler",2020-07-25,7
"AZ","chandler",2020-07-26,2
"AZ","chandler",2020-07-27,15
"AZ","chandler",2020-07-28,7
"AZ","chandler",2020-07-29,5
"AZ","chandler",2020-07-30,2
"AZ","chandler",2020-07-31,11
"AZ","chandler",2020-08-01,5
"AZ","chandler",2020-08-02,1
"AZ","chandler",2020-08-03,3
"AZ","chandler",2020-08-04,2
"AZ","chandler",2020-08-05,4
"AZ","chandler",2020-08-06,12
"AZ","chandler",2020-08-07,2
"AZ","chandler",2020-08-08,5
"AZ","chandler",2020-08-10,4
"AZ","chandler",2020-08-11,5
"AZ","chandler",2020-08-13,8
"AZ","chandler",2020-08-14,7
"AZ","chandler",2020-08-15,2
"AZ","chandler",2020-08-16,1
"AZ","chandler",2020-08-17,4
"AZ","gilbert",2020-06-23,1
"AZ","gilbert",2020-06-24,1
"AZ","gilbert",2020-06-27,2
"AZ","gilbert",2020-06-28,1
"AZ","gilbert",2020-06-29,1
"AZ","gilbert",2020-07-02,1
"AZ","gilbert",2020-07-06,1
"AZ","gilbert",2020-07-07,3
"AZ","gilbert",2020-07-08,3
"AZ","gilbert",2020-07-11,8
"AZ","gilbert",2020-07-12,2
"AZ","gilbert",2020-07-13,2
"AZ","gilbert",2020-07-14,7
"AZ","gilbert",2020-07-15,12
"AZ","gilbert",2020-07-16,11
"AZ","gilbert",2020-07-17,7
"AZ","gilbert",2020-07-18,3
"AZ","gilbert",2020-07-20,4
"AZ","gilbert",2020-07-21,3
"AZ","gilbert",2020-07-22,7
"AZ","gilbert",2020-07-23,12
"AZ","gilbert",2020-07-24,15
"AZ","gilbert",2020-07-25,8
"AZ","gilbert",2020-07-26,3
"AZ","gilbert",2020-07-27,22
"AZ","gilbert",2020-07-28,7
"AZ","gilbert",2020-07-29,6
"AZ","gilbert",2020-07-30,2
"AZ","gilbert",2020-07-31,8
"AZ","gilbert",2020-08-01,6
"AZ","gilbert",2020-08-02,1
"AZ","gilbert",2020-08-03,1
"AZ","gilbert",2020-08-05,6
"AZ","gilbert",2020-08-06,6
"AZ","gilbert",2020-08-07,5
"AZ","gilbert",2020-08-08,8
"AZ","gilbert",2020-08-09,4
"AZ","gilbert",2020-08-10,4
"AZ","gilbert",2020-08-11,4
"AZ","gilbert",2020-08-12,2
"AZ","gilbert",2020-08-13,5
"AZ","gilbert",2020-08-14,7
"AZ","gilbert",2020-08-15,3
"AZ","gilbert",2020-08-16,2
"AZ","gilbert",2020-08-17,5
"AZ","glendale",2020-06-22,1
"AZ","glendale",2020-06-23,1
"AZ","glendale",2020-06-25,1
"AZ","glendale",2020-06-26,2
"AZ","glendale",2020-06-27,1
"AZ","glendale",2020-06-30,1
"AZ","glendale",2020-07-01,4
"AZ","glendale",2020-07-02,2
"AZ","glendale",2020-07-05,1
"AZ","glendale",2020-07-06,3
"AZ","glendale",2020-07-07,3
"AZ","glendale",2020-07-08,3
"AZ","glendale",2020-07-09,3
"AZ","glendale",2020-07-11,7
"AZ","glendale",2020-07-13,1
"AZ","glendale",2020-07-14,5
"AZ","glendale",2020-07-15,8
"AZ","glendale",2020-07-16,7
"AZ","glendale",2020-07-17,7
"AZ","glendale",2020-07-18,6
"AZ","glendale",2020-07-19,1
"AZ","glendale",2020-07-20,2
"AZ","glendale",2020-07-21,5
"AZ","glendale",2020-07-22,14
"AZ","glendale",2020-07-23,7
"AZ","glendale",2020-07-24,16
"AZ","glendale",2020-07-25,11
"AZ","glendale",2020-07-27,15
"AZ","glendale",2020-07-28,5
"AZ","glendale",2020-07-29,5
"AZ","glendale",2020-07-30,5
"AZ","glendale",2020-07-31,4
"AZ","glendale",2020-08-01,10
"AZ","glendale",2020-08-03,1
"AZ","glendale",2020-08-05,5
"AZ","glendale",2020-08-06,3
"AZ","glendale",2020-08-07,3
"AZ","glendale",2020-08-08,7
"AZ","glendale",2020-08-09,3
"AZ","glendale",2020-08-11,4
"AZ","glendale",2020-08-12,2
"AZ","glendale",2020-08-13,9
"AZ","glendale",2020-08-14,6
"AZ","glendale",2020-08-15,2
"AZ","glendale",2020-08-16,1
"AZ","glendale",2020-08-17,3
"AZ","mesa",2020-06-22,1
"AZ","mesa",2020-06-23,1
"AZ","mesa",2020-06-24,1
"AZ","mesa",2020-06-25,1
"AZ","mesa",2020-06-26,1
"AZ","mesa",2020-06-27,1
"AZ","mesa",2020-06-29,1
"AZ","mesa",2020-06-30,1
"AZ","mesa",2020-07-01,2
"AZ","mesa",2020-07-02,2
"AZ","mesa",2020-07-05,1
"AZ","mesa",2020-07-06,4
"AZ","mesa",2020-07-07,4
"AZ","mesa",2020-07-08,4
"AZ","mesa",2020-07-09,3
"AZ","mesa",2020-07-10,2
"AZ","mesa",2020-07-11,6
"AZ","mesa",2020-07-13,3
"AZ","mesa",2020-07-14,7
"AZ","mesa",2020-07-15,10
"AZ","mesa",2020-07-16,10
"AZ","mesa",2020-07-17,5
"AZ","mesa",2020-07-18,1
"AZ","mesa",2020-07-19,2
"AZ","mesa",2020-07-20,8
"AZ","mesa",2020-07-21,5
"AZ","mesa",2020-07-22,10
"AZ","mesa",2020-07-23,7
"AZ","mesa",2020-07-24,15
"AZ","mesa",2020-07-25,10
"AZ","mesa",2020-07-26,3
"AZ","mesa",2020-07-27,11
"AZ","mesa",2020-07-28,9
"AZ","mesa",2020-07-29,7
"AZ","mesa",2020-07-31,9
"AZ","mesa",2020-08-01,4
"AZ","mesa",2020-08-02,2
"AZ","mesa",2020-08-03,2
"AZ","mesa",2020-08-04,1
"AZ","mesa",2020-08-05,5
"AZ","mesa",2020-08-06,10
"AZ","mesa",2020-08-07,5
"AZ","mesa",2020-08-08,5
"AZ","mesa",2020-08-09,3
"AZ","mesa",2020-08-10,5
"AZ","mesa",2020-08-11,5
"AZ","mesa",2020-08-12,1
"AZ","mesa",2020-08-13,3
"AZ","mesa",2020-08-14,6
"AZ","mesa",2020-08-15,1
"AZ","mesa",2020-08-16,1
"AZ","mesa",2020-08-17,3
"AZ","peoria",2020-06-22,1
"AZ","peoria",2020-06-23,3
"AZ","peoria",2020-06-26,2
"AZ","peoria",2020-06-27,1
"AZ","peoria",2020-06-29,1
"AZ","peoria",2020-06-30,1
"AZ","peoria",2020-07-01,2
"AZ","peoria",2020-07-02,2
"AZ","peoria",2020-07-06,3
"AZ","peoria",2020-07-07,3
"AZ","peoria",2020-07-08,2
"AZ","peoria",2020-07-09,1
"AZ","peoria",2020-07-10,4
"AZ","peoria",2020-07-11,6
"AZ","peoria",2020-07-13,1
"AZ","peoria",2020-07-14,7
"AZ","peoria",2020-07-15,9
"AZ","peoria",2020-07-16,8
"AZ","peoria",2020-07-17,7
"AZ","peoria",2020-07-18,5
"AZ","peoria",2020-07-20,4
"AZ","peoria",2020-07-21,3
"AZ","peoria",2020-07-22,9
"AZ","peoria",2020-07-23,9
"AZ","peoria",2020-07-24,12
"AZ","peoria",2020-07-25,12
"AZ","peoria",2020-07-27,19
"AZ","peoria",2020-07-28,7
"AZ","peoria",2020-07-29,12
"AZ","peoria",2020-07-30,6
"AZ","peoria",2020-07-31,4
"AZ","peoria",2020-08-01,11
"AZ","peoria",2020-08-03,2
"AZ","peoria",2020-08-04,1
"AZ","peoria",2020-08-05,2
"AZ","peoria",2020-08-06,10
"AZ","peoria",2020-08-07,2
"AZ","peoria",2020-08-08,6
"AZ","peoria",2020-08-09,2
"AZ","peoria",2020-08-11,4
"AZ","peoria",2020-08-13,6
"AZ","peoria",2020-08-14,6
"AZ","peoria",2020-08-15,4
"AZ","peoria",2020-08-17,6
"AZ","phoenix",2020-06-22,1
"AZ","phoenix",2020-06-23,1
"AZ","phoenix",2020-06-25,1
"AZ","phoenix",2020-06-26,1
"AZ","phoenix",2020-06-27,1
"AZ","phoenix",2020-06-30,1
"AZ","phoenix",2020-07-01,2
"AZ","phoenix",2020-07-02,1
"AZ","phoenix",2020-07-06,3
"AZ","phoenix",2020-07-07,3
"AZ","phoenix",2020-07-08,1
"AZ","phoenix",2020-07-09,1
"AZ","phoenix",2020-07-10,4
"AZ","phoenix",2020-07-11,8
"AZ","phoenix",2020-07-13,1
"AZ","phoenix",2020-07-14,6
"AZ","phoenix",2020-07-15,7
"AZ","phoenix",2020-07-16,8
"AZ","phoenix",2020-07-17,3
"AZ","phoenix",2020-07-18,1
"AZ","phoenix",2020-07-20,9
"AZ","phoenix",2020-07-21,6
"AZ","phoenix",2020-07-22,11
"AZ","phoenix",2020-07-23,5
"AZ","phoenix",2020-07-24,16
"AZ","phoenix",2020-07-25,8
"AZ","phoenix",2020-07-27,15
"AZ","phoenix",2020-07-28,4
"AZ","phoenix",2020-07-29,9
"AZ","phoenix",2020-07-30,3
"AZ","phoenix",2020-07-31,18
"AZ","phoenix",2020-08-01,6
"AZ","phoenix",2020-08-03,3
"AZ","phoenix",2020-08-04,2
"AZ","phoenix",2020-08-05,5
"AZ","phoenix",2020-08-06,14
"AZ","phoenix",2020-08-07,4
"AZ","phoenix",2020-08-08,3
"AZ","phoenix",2020-08-09,1
"AZ","phoenix",2020-08-10,4
"AZ","phoenix",2020-08-11,3
"AZ","phoenix",2020-08-12,2
"AZ","phoenix",2020-08-13,2
"AZ","phoenix",2020-08-14,4
"AZ","phoenix",2020-08-17,4
"AZ","scottsdale",2020-06-22,1
"AZ","scottsdale",2020-06-25,1
"AZ","scottsdale",2020-06-26,1
"AZ","scottsdale",2020-06-27,3
"AZ","scottsdale",2020-06-29,1
"AZ","scottsdale",2020-06-30,1
"AZ","scottsdale",2020-07-01,2
"AZ","scottsdale",2020-07-02,3
"AZ","scottsdale",2020-07-06,2
"AZ","scottsdale",2020-07-07,2
"AZ","scottsdale",2020-07-08,1
"AZ","scottsdale",2020-07-09,2
"AZ","scottsdale",2020-07-10,1
"AZ","scottsdale",2020-07-11,9
"AZ","scottsdale",2020-07-13,2
"AZ","scottsdale",2020-07-14,5
"AZ","scottsdale",2020-07-15,4
"AZ","scottsdale",2020-07-16,8
"AZ","scottsdale",2020-07-17,4
"AZ","scottsdale",2020-07-18,4
"AZ","scottsdale",2020-07-19,1
"AZ","scottsdale",2020-07-20,5
"AZ","scottsdale",2020-07-21,9
"AZ","scottsdale",2020-07-22,9
"AZ","scottsdale",2020-07-23,8
"AZ","scottsdale",2020-07-24,17
"AZ","scottsdale",2020-07-25,9
"AZ","scottsdale",2020-07-26,2
