"state","city","datePosted","personalAssistant_jobsPosted"
"TX","plano",2020-08-12,2
"TX","plano",2020-08-13,2
"TX","plano",2020-08-16,1
"TX","plano",2020-08-17,5
"TX","san+antonio",2020-06-24,2
"TX","san+antonio",2020-06-25,1
"TX","san+antonio",2020-06-30,3
"TX","san+antonio",2020-07-01,4
"TX","san+antonio",2020-07-05,1
"TX","san+antonio",2020-07-06,2
"TX","san+antonio",2020-07-07,2
"TX","san+antonio",2020-07-08,3
"TX","san+antonio",2020-07-09,2
"TX","san+antonio",2020-07-10,2
"TX","san+antonio",2020-07-11,4
"TX","san+antonio",2020-07-12,2
"TX","san+antonio",2020-07-13,2
"TX","san+antonio",2020-07-14,8
"TX","san+antonio",2020-07-15,2
"TX","san+antonio",2020-07-18,1
"TX","san+antonio",2020-07-20,3
"TX","san+antonio",2020-07-21,1
"TX","san+antonio",2020-07-22,1
"TX","san+antonio",2020-07-23,1
"TX","san+antonio",2020-07-24,6
"TX","san+antonio",2020-07-27,1
"TX","san+antonio",2020-07-28,3
"TX","san+antonio",2020-07-29,5
"TX","san+antonio",2020-07-30,3
"TX","san+antonio",2020-07-31,2
"TX","san+antonio",2020-08-01,2
"TX","san+antonio",2020-08-02,2
"TX","san+antonio",2020-08-03,4
"TX","san+antonio",2020-08-05,1
"TX","san+antonio",2020-08-06,4
"TX","san+antonio",2020-08-07,2
"TX","san+antonio",2020-08-08,6
"TX","san+antonio",2020-08-09,2
"TX","san+antonio",2020-08-10,1
"TX","san+antonio",2020-08-11,1
"TX","san+antonio",2020-08-13,4
"TX","san+antonio",2020-08-14,2
"TX","san+antonio",2020-08-17,1
"UT","layton",2020-06-24,2
"UT","layton",2020-06-29,1
"UT","layton",2020-06-30,1
"UT","layton",2020-07-06,1
"UT","layton",2020-07-07,1
"UT","layton",2020-07-08,3
"UT","layton",2020-07-09,6
"UT","layton",2020-07-10,1
"UT","layton",2020-07-11,1
"UT","layton",2020-07-14,1
"UT","layton",2020-07-15,2
"UT","layton",2020-07-16,3
"UT","layton",2020-07-17,2
"UT","layton",2020-07-18,2
"UT","layton",2020-07-19,1
"UT","layton",2020-07-21,1
"UT","layton",2020-07-22,1
"UT","layton",2020-07-24,1
"UT","layton",2020-07-25,2
"UT","layton",2020-07-27,1
"UT","layton",2020-07-28,10
"UT","layton",2020-07-29,2
"UT","layton",2020-07-30,2
"UT","layton",2020-07-31,4
"UT","layton",2020-08-05,1
"UT","layton",2020-08-06,1
"UT","layton",2020-08-07,2
"UT","layton",2020-08-10,2
"UT","layton",2020-08-12,2
"UT","layton",2020-08-13,2
"UT","layton",2020-08-14,2
"UT","layton",2020-08-16,1
"UT","layton",2020-08-17,1
"UT","ogden",2020-06-24,1
"UT","ogden",2020-07-08,2
"UT","ogden",2020-07-09,1
"UT","ogden",2020-07-11,1
"UT","ogden",2020-07-14,1
"UT","ogden",2020-07-17,1
"UT","ogden",2020-07-19,1
"UT","ogden",2020-07-25,1
"UT","ogden",2020-07-31,1
"UT","ogden",2020-08-06,1
"UT","ogden",2020-08-07,1
"UT","ogden",2020-08-10,1
"UT","ogden",2020-08-12,1
"UT","ogden",2020-08-16,1
"UT","orem",2020-06-22,1
"UT","orem",2020-06-26,2
"UT","orem",2020-06-29,2
"UT","orem",2020-06-30,1
"UT","orem",2020-07-01,1
"UT","orem",2020-07-06,2
"UT","orem",2020-07-07,1
"UT","orem",2020-07-09,2
"UT","orem",2020-07-10,1
"UT","orem",2020-07-13,2
"UT","orem",2020-07-14,6
"UT","orem",2020-07-15,2
"UT","orem",2020-07-16,3
"UT","orem",2020-07-17,3
"UT","orem",2020-07-21,1
"UT","orem",2020-07-22,2
"UT","orem",2020-07-23,2
"UT","orem",2020-07-27,2
"UT","orem",2020-07-28,4
"UT","orem",2020-07-29,5
"UT","orem",2020-07-31,2
"UT","orem",2020-08-01,2
"UT","orem",2020-08-02,3
"UT","orem",2020-08-03,2
"UT","orem",2020-08-04,1
"UT","orem",2020-08-05,1
"UT","orem",2020-08-06,2
"UT","orem",2020-08-07,1
"UT","orem",2020-08-08,1
"UT","orem",2020-08-10,1
"UT","orem",2020-08-12,1
"UT","orem",2020-08-13,1
"UT","orem",2020-08-14,1
"UT","orem",2020-08-16,2
"UT","orem",2020-08-17,1
"UT","provo",2020-06-22,1
"UT","provo",2020-06-26,1
"UT","provo",2020-06-29,2
"UT","provo",2020-06-30,1
"UT","provo",2020-07-03,1
"UT","provo",2020-07-06,2
"UT","provo",2020-07-07,1
"UT","provo",2020-07-09,1
"UT","provo",2020-07-11,1
"UT","provo",2020-07-13,1
"UT","provo",2020-07-14,5
"UT","provo",2020-07-15,2
"UT","provo",2020-07-16,2
"UT","provo",2020-07-17,3
"UT","provo",2020-07-21,1
"UT","provo",2020-07-27,1
"UT","provo",2020-07-28,3
"UT","provo",2020-07-29,4
"UT","provo",2020-07-31,2
"UT","provo",2020-08-01,2
"UT","provo",2020-08-02,3
"UT","provo",2020-08-06,1
"UT","provo",2020-08-07,1
"UT","provo",2020-08-10,1
"UT","provo",2020-08-12,1
"UT","provo",2020-08-13,1
"UT","provo",2020-08-14,1
"UT","provo",2020-08-16,1
"UT","salt+lake+city",2020-06-22,1
"UT","salt+lake+city",2020-06-26,1
"UT","salt+lake+city",2020-06-29,1
"UT","salt+lake+city",2020-06-30,1
"UT","salt+lake+city",2020-07-01,1
"UT","salt+lake+city",2020-07-04,1
"UT","salt+lake+city",2020-07-06,1
"UT","salt+lake+city",2020-07-07,3
"UT","salt+lake+city",2020-07-08,1
"UT","salt+lake+city",2020-07-09,6
"UT","salt+lake+city",2020-07-10,4
"UT","salt+lake+city",2020-07-13,4
"UT","salt+lake+city",2020-07-14,4
"UT","salt+lake+city",2020-07-15,4
"UT","salt+lake+city",2020-07-16,4
"UT","salt+lake+city",2020-07-17,5
"UT","salt+lake+city",2020-07-18,3
"UT","salt+lake+city",2020-07-20,1
"UT","salt+lake+city",2020-07-21,3
"UT","salt+lake+city",2020-07-22,2
"UT","salt+lake+city",2020-07-23,2
"UT","salt+lake+city",2020-07-24,1
"UT","salt+lake+city",2020-07-25,2
"UT","salt+lake+city",2020-07-27,1
"UT","salt+lake+city",2020-07-28,13
"UT","salt+lake+city",2020-07-29,8
"UT","salt+lake+city",2020-07-30,5
"UT","salt+lake+city",2020-07-31,3
"UT","salt+lake+city",2020-08-03,2
"UT","salt+lake+city",2020-08-05,2
"UT","salt+lake+city",2020-08-06,2
"UT","salt+lake+city",2020-08-07,2
"UT","salt+lake+city",2020-08-08,2
"UT","salt+lake+city",2020-08-12,1
"UT","salt+lake+city",2020-08-13,3
"UT","salt+lake+city",2020-08-14,2
"UT","salt+lake+city",2020-08-16,2
"UT","salt+lake+city",2020-08-17,3
"UT","sandy",2020-06-22,1
"UT","sandy",2020-06-24,1
"UT","sandy",2020-06-26,2
"UT","sandy",2020-06-29,1
"UT","sandy",2020-06-30,1
"UT","sandy",2020-07-01,1
"UT","sandy",2020-07-04,1
"UT","sandy",2020-07-07,3
"UT","sandy",2020-07-08,1
"UT","sandy",2020-07-09,6
"UT","sandy",2020-07-13,4
"UT","sandy",2020-07-14,7
"UT","sandy",2020-07-15,3
"UT","sandy",2020-07-16,3
"UT","sandy",2020-07-17,4
"UT","sandy",2020-07-18,3
"UT","sandy",2020-07-20,1
"UT","sandy",2020-07-21,5
"UT","sandy",2020-07-22,3
"UT","sandy",2020-07-23,2
"UT","sandy",2020-07-24,1
"UT","sandy",2020-07-25,1
"UT","sandy",2020-07-27,2
"UT","sandy",2020-07-28,13
"UT","sandy",2020-07-29,6
"UT","sandy",2020-07-30,5
"UT","sandy",2020-07-31,5
"UT","sandy",2020-08-01,1
"UT","sandy",2020-08-03,2
"UT","sandy",2020-08-04,1
"UT","sandy",2020-08-05,2
"UT","sandy",2020-08-06,1
"UT","sandy",2020-08-07,2
"UT","sandy",2020-08-08,2
"UT","sandy",2020-08-10,1
"UT","sandy",2020-08-13,1
"UT","sandy",2020-08-14,2
"UT","sandy",2020-08-16,3
"UT","sandy",2020-08-17,2
"UT","south+jordan",2020-06-22,1
"UT","south+jordan",2020-06-24,1
"UT","south+jordan",2020-06-26,2
"UT","south+jordan",2020-06-30,1
"UT","south+jordan",2020-07-04,1
"UT","south+jordan",2020-07-07,3
"UT","south+jordan",2020-07-08,1
"UT","south+jordan",2020-07-09,6
"UT","south+jordan",2020-07-10,1
"UT","south+jordan",2020-07-13,4
"UT","south+jordan",2020-07-14,6
"UT","south+jordan",2020-07-15,3
"UT","south+jordan",2020-07-16,4
"UT","south+jordan",2020-07-17,4
"UT","south+jordan",2020-07-18,3
"UT","south+jordan",2020-07-20,1
"UT","south+jordan",2020-07-21,5
"UT","south+jordan",2020-07-22,3
"UT","south+jordan",2020-07-23,2
"UT","south+jordan",2020-07-24,1
"UT","south+jordan",2020-07-25,1
"UT","south+jordan",2020-07-27,3
"UT","south+jordan",2020-07-28,12
"UT","south+jordan",2020-07-29,7
"UT","south+jordan",2020-07-30,5
"UT","south+jordan",2020-07-31,5
"UT","south+jordan",2020-08-01,1
"UT","south+jordan",2020-08-03,2
"UT","south+jordan",2020-08-04,1
"UT","south+jordan",2020-08-05,2
"UT","south+jordan",2020-08-06,2
"UT","south+jordan",2020-08-07,2
"UT","south+jordan",2020-08-08,2
"UT","south+jordan",2020-08-10,1
"UT","south+jordan",2020-08-12,2
"UT","south+jordan",2020-08-13,3
"UT","south+jordan",2020-08-14,3
"UT","south+jordan",2020-08-16,3
"UT","south+jordan",2020-08-17,3
"UT","st.+george",2020-07-08,2
"UT","st.+george",2020-07-09,1
"UT","st.+george",2020-07-11,1
"UT","st.+george",2020-07-14,1
"UT","st.+george",2020-07-23,2
"UT","st.+george",2020-07-24,1
"UT","st.+george",2020-07-30,2
"UT","st.+george",2020-08-03,1
"UT","st.+george",2020-08-04,1
"UT","st.+george",2020-08-11,1
"UT","west+jordan",2020-06-22,1
"UT","west+jordan",2020-06-24,1
"UT","west+jordan",2020-06-26,2
"UT","west+jordan",2020-06-29,2
"UT","west+jordan",2020-06-30,2
"UT","west+jordan",2020-07-01,1
"UT","west+jordan",2020-07-04,1
"UT","west+jordan",2020-07-06,1
"UT","west+jordan",2020-07-07,2
"UT","west+jordan",2020-07-08,1
"UT","west+jordan",2020-07-09,6
"UT","west+jordan",2020-07-13,4
"UT","west+jordan",2020-07-14,6
"UT","west+jordan",2020-07-15,2
"UT","west+jordan",2020-07-16,3
"UT","west+jordan",2020-07-17,3
"UT","west+jordan",2020-07-18,3
"UT","west+jordan",2020-07-20,1
"UT","west+jordan",2020-07-21,4
"UT","west+jordan",2020-07-22,3
"UT","west+jordan",2020-07-23,2
"UT","west+jordan",2020-07-24,1
"UT","west+jordan",2020-07-25,1
"UT","west+jordan",2020-07-27,4
"UT","west+jordan",2020-07-28,14
"UT","west+jordan",2020-07-29,8
"UT","west+jordan",2020-07-30,5
"UT","west+jordan",2020-07-31,4
"UT","west+jordan",2020-08-03,2
"UT","west+jordan",2020-08-04,1
"UT","west+jordan",2020-08-05,2
"UT","west+jordan",2020-08-06,2
"UT","west+jordan",2020-08-07,2
"UT","west+jordan",2020-08-08,2
"UT","west+jordan",2020-08-12,2
"UT","west+jordan",2020-08-13,1
"UT","west+jordan",2020-08-14,3
"UT","west+jordan",2020-08-16,3
"UT","west+jordan",2020-08-17,3
"UT","west+valley+city",2020-06-22,1
"UT","west+valley+city",2020-06-24,1
"UT","west+valley+city",2020-06-26,1
"UT","west+valley+city",2020-06-29,3
"UT","west+valley+city",2020-06-30,2
"UT","west+valley+city",2020-07-04,1
"UT","west+valley+city",2020-07-07,2
"UT","west+valley+city",2020-07-08,1
"UT","west+valley+city",2020-07-09,4
"UT","west+valley+city",2020-07-10,4
"UT","west+valley+city",2020-07-13,4
"UT","west+valley+city",2020-07-14,5
"UT","west+valley+city",2020-07-15,3
"UT","west+valley+city",2020-07-16,4
"UT","west+valley+city",2020-07-17,3
"UT","west+valley+city",2020-07-18,2
"UT","west+valley+city",2020-07-20,1
"UT","west+valley+city",2020-07-21,3
"UT","west+valley+city",2020-07-22,3
"UT","west+valley+city",2020-07-23,2
"UT","west+valley+city",2020-07-24,1
"UT","west+valley+city",2020-07-25,1
"UT","west+valley+city",2020-07-27,4
"UT","west+valley+city",2020-07-28,14
"UT","west+valley+city",2020-07-29,8
"UT","west+valley+city",2020-07-30,6
"UT","west+valley+city",2020-07-31,4
"UT","west+valley+city",2020-08-01,1
"UT","west+valley+city",2020-08-03,2
"UT","west+valley+city",2020-08-04,1
"UT","west+valley+city",2020-08-05,2
"UT","west+valley+city",2020-08-06,1
"UT","west+valley+city",2020-08-07,2
"UT","west+valley+city",2020-08-08,2
"UT","west+valley+city",2020-08-12,1
"UT","west+valley+city",2020-08-13,4
"UT","west+valley+city",2020-08-14,2
"UT","west+valley+city",2020-08-16,2
"UT","west+valley+city",2020-08-17,3
"VA","alexandria",2020-06-23,1
"VA","alexandria",2020-06-24,1
"VA","alexandria",2020-06-26,1
"VA","alexandria",2020-06-30,5
"VA","alexandria",2020-07-01,4
"VA","alexandria",2020-07-02,1
"VA","alexandria",2020-07-03,3
"VA","alexandria",2020-07-06,2
"VA","alexandria",2020-07-07,3
"VA","alexandria",2020-07-08,2
"VA","alexandria",2020-07-09,3
"VA","alexandria",2020-07-10,3
"VA","alexandria",2020-07-14,2
"VA","alexandria",2020-07-15,11
"VA","alexandria",2020-07-16,10
"VA","alexandria",2020-07-17,4
"VA","alexandria",2020-07-20,10
"VA","alexandria",2020-07-21,7
"VA","alexandria",2020-07-22,9
"VA","alexandria",2020-07-23,1
"VA","alexandria",2020-07-24,4
"VA","alexandria",2020-07-25,2
"VA","alexandria",2020-07-27,4
"VA","alexandria",2020-07-28,12
"VA","alexandria",2020-07-29,4
"VA","alexandria",2020-07-30,9
"VA","alexandria",2020-07-31,3
"VA","alexandria",2020-08-01,4
"VA","alexandria",2020-08-02,3
"VA","alexandria",2020-08-03,8
"VA","alexandria",2020-08-04,5
"VA","alexandria",2020-08-05,7
"VA","alexandria",2020-08-06,4
"VA","alexandria",2020-08-07,9
"VA","alexandria",2020-08-08,6
"VA","alexandria",2020-08-09,1
"VA","alexandria",2020-08-10,3
"VA","alexandria",2020-08-11,2
"VA","alexandria",2020-08-12,3
"VA","alexandria",2020-08-13,2
"VA","alexandria",2020-08-14,2
"VA","alexandria",2020-08-15,1
"VA","alexandria",2020-08-17,5
"VA","arlington",2020-06-22,1
"VA","arlington",2020-06-23,1
"VA","arlington",2020-06-24,1
"VA","arlington",2020-06-26,1
"VA","arlington",2020-06-27,1
"VA","arlington",2020-06-28,1
"VA","arlington",2020-06-29,1
"VA","arlington",2020-06-30,8
"VA","arlington",2020-07-01,5
"VA","arlington",2020-07-02,1
"VA","arlington",2020-07-03,3
"VA","arlington",2020-07-04,1
"VA","arlington",2020-07-06,5
"VA","arlington",2020-07-07,2
"VA","arlington",2020-07-08,3
"VA","arlington",2020-07-09,3
"VA","arlington",2020-07-10,2
"VA","arlington",2020-07-11,1
"VA","arlington",2020-07-14,4
"VA","arlington",2020-07-15,13
"VA","arlington",2020-07-16,9
"VA","arlington",2020-07-17,4
"VA","arlington",2020-07-19,2
"VA","arlington",2020-07-20,8
"VA","arlington",2020-07-21,6
"VA","arlington",2020-07-22,4
"VA","arlington",2020-07-23,3
"VA","arlington",2020-07-24,4
"VA","arlington",2020-07-25,6
"VA","arlington",2020-07-27,4
"VA","arlington",2020-07-28,8
"VA","arlington",2020-07-29,6
"VA","arlington",2020-07-30,11
"VA","arlington",2020-07-31,2
"VA","arlington",2020-08-01,3
"VA","arlington",2020-08-02,3
"VA","arlington",2020-08-03,12
"VA","arlington",2020-08-04,4
"VA","arlington",2020-08-05,4
"VA","arlington",2020-08-06,4
"VA","arlington",2020-08-07,9
"VA","arlington",2020-08-08,10
"VA","arlington",2020-08-09,1
"VA","arlington",2020-08-10,4
"VA","arlington",2020-08-11,2
"VA","arlington",2020-08-12,1
"VA","arlington",2020-08-13,3
"VA","arlington",2020-08-14,3
"VA","arlington",2020-08-17,6
"VA","chesapeake",2020-06-23,1
"VA","chesapeake",2020-06-24,2
"VA","chesapeake",2020-06-28,1
"VA","chesapeake",2020-06-29,2
"VA","chesapeake",2020-06-30,3
"VA","chesapeake",2020-07-01,2
"VA","chesapeake",2020-07-02,2
"VA","chesapeake",2020-07-06,6
"VA","chesapeake",2020-07-07,3
"VA","chesapeake",2020-07-08,1
"VA","chesapeake",2020-07-09,4
"VA","chesapeake",2020-07-10,1
"VA","chesapeake",2020-07-11,1
"VA","chesapeake",2020-07-13,1
"VA","chesapeake",2020-07-14,1
"VA","chesapeake",2020-07-15,1
"VA","chesapeake",2020-07-16,2
"VA","chesapeake",2020-07-17,3
"VA","chesapeake",2020-07-18,1
"VA","chesapeake",2020-07-22,1
"VA","chesapeake",2020-07-23,3
"VA","chesapeake",2020-07-27,6
"VA","chesapeake",2020-07-28,6
"VA","chesapeake",2020-07-29,2
"VA","chesapeake",2020-07-30,2
"VA","chesapeake",2020-08-03,4
"VA","chesapeake",2020-08-05,1
"VA","chesapeake",2020-08-06,2
"VA","chesapeake",2020-08-07,1
"VA","chesapeake",2020-08-08,2
"VA","chesapeake",2020-08-09,2
"VA","chesapeake",2020-08-10,1
"VA","chesapeake",2020-08-11,1
"VA","chesapeake",2020-08-12,2
"VA","chesapeake",2020-08-13,1
"VA","chesapeake",2020-08-14,1
"VA","chesapeake",2020-08-17,1
"VA","hampton",2020-06-29,1
"VA","hampton",2020-07-01,3
"VA","hampton",2020-07-02,1
"VA","hampton",2020-07-06,3
"VA","hampton",2020-07-07,1
"VA","hampton",2020-07-10,1
"VA","hampton",2020-07-13,2
"VA","hampton",2020-07-14,2
"VA","hampton",2020-07-16,1
"VA","hampton",2020-07-17,2
"VA","hampton",2020-07-18,1
"VA","hampton",2020-07-20,2
"VA","hampton",2020-07-21,1
"VA","hampton",2020-07-22,1
"VA","hampton",2020-07-23,2
"VA","hampton",2020-07-27,5
"VA","hampton",2020-07-28,6
"VA","hampton",2020-07-29,2
"VA","hampton",2020-07-30,2
"VA","hampton",2020-08-03,4
"VA","hampton",2020-08-05,1
"VA","hampton",2020-08-06,2
"VA","hampton",2020-08-07,1
"VA","hampton",2020-08-08,2
"VA","hampton",2020-08-09,2
"VA","hampton",2020-08-10,1
"VA","hampton",2020-08-11,1
"VA","hampton",2020-08-12,2
"VA","hampton",2020-08-13,1
"VA","hampton",2020-08-14,1
"VA","hampton",2020-08-17,1
"VA","newport+news",2020-06-23,1
"VA","newport+news",2020-06-24,2
"VA","newport+news",2020-06-29,1
"VA","newport+news",2020-06-30,2
"VA","newport+news",2020-07-01,2
"VA","newport+news",2020-07-02,2
"VA","newport+news",2020-07-06,4
"VA","newport+news",2020-07-07,2
"VA","newport+news",2020-07-08,1
"VA","newport+news",2020-07-09,4
"VA","newport+news",2020-07-10,1
"VA","newport+news",2020-07-13,4
"VA","newport+news",2020-07-14,2
"VA","newport+news",2020-07-15,1
"VA","newport+news",2020-07-16,2
"VA","newport+news",2020-07-17,3
"VA","newport+news",2020-07-18,1
"VA","newport+news",2020-07-20,3
"VA","newport+news",2020-07-21,2
"VA","newport+news",2020-07-22,1
"VA","newport+news",2020-07-23,3
"VA","newport+news",2020-07-27,4
"VA","newport+news",2020-07-28,4
"VA","newport+news",2020-07-29,2
"VA","newport+news",2020-07-30,2
"VA","newport+news",2020-08-03,4
"VA","newport+news",2020-08-05,1
"VA","newport+news",2020-08-06,1
"VA","newport+news",2020-08-07,1
"VA","newport+news",2020-08-08,1
"VA","newport+news",2020-08-09,1
"VA","newport+news",2020-08-10,1
"VA","newport+news",2020-08-11,1
"VA","newport+news",2020-08-12,2
"VA","newport+news",2020-08-13,1
"VA","newport+news",2020-08-14,1
"VA","newport+news",2020-08-17,1
"VA","norfolk",2020-06-23,1
"VA","norfolk",2020-06-24,2
"VA","norfolk",2020-06-28,1
"VA","norfolk",2020-06-29,2
"VA","norfolk",2020-06-30,3
"VA","norfolk",2020-07-01,2
"VA","norfolk",2020-07-02,2
"VA","norfolk",2020-07-06,6
"VA","norfolk",2020-07-07,3
"VA","norfolk",2020-07-08,1
"VA","norfolk",2020-07-09,4
"VA","norfolk",2020-07-10,1
"VA","norfolk",2020-07-11,1
"VA","norfolk",2020-07-13,1
"VA","norfolk",2020-07-14,1
"VA","norfolk",2020-07-15,1
"VA","norfolk",2020-07-16,2
"VA","norfolk",2020-07-17,3
"VA","norfolk",2020-07-18,1
"VA","norfolk",2020-07-22,1
"VA","norfolk",2020-07-23,3
"VA","norfolk",2020-07-27,6
"VA","norfolk",2020-07-28,6
"VA","norfolk",2020-07-29,2
"VA","norfolk",2020-07-30,2
"VA","norfolk",2020-08-03,4
"VA","norfolk",2020-08-05,1
"VA","norfolk",2020-08-06,2
"VA","norfolk",2020-08-07,1
"VA","norfolk",2020-08-08,2
"VA","norfolk",2020-08-09,2
"VA","norfolk",2020-08-10,1
"VA","norfolk",2020-08-11,1
"VA","norfolk",2020-08-12,2
"VA","norfolk",2020-08-13,1
"VA","norfolk",2020-08-14,1
"VA","norfolk",2020-08-17,1
"VA","portsmouth",2020-06-23,1
"VA","portsmouth",2020-06-24,2
"VA","portsmouth",2020-06-28,1
"VA","portsmouth",2020-06-29,2
"VA","portsmouth",2020-06-30,3
"VA","portsmouth",2020-07-01,2
"VA","portsmouth",2020-07-02,2
"VA","portsmouth",2020-07-06,6
"VA","portsmouth",2020-07-07,3
"VA","portsmouth",2020-07-08,1
"VA","portsmouth",2020-07-09,4
"VA","portsmouth",2020-07-10,1
"VA","portsmouth",2020-07-13,1
"VA","portsmouth",2020-07-14,1
"VA","portsmouth",2020-07-15,1
"VA","portsmouth",2020-07-16,2
"VA","portsmouth",2020-07-17,3
"VA","portsmouth",2020-07-22,1
"VA","portsmouth",2020-07-23,2
"VA","portsmouth",2020-07-27,6
"VA","portsmouth",2020-07-28,6
"VA","portsmouth",2020-07-29,2
"VA","portsmouth",2020-07-30,2
"VA","portsmouth",2020-08-03,4
"VA","portsmouth",2020-08-05,1
"VA","portsmouth",2020-08-06,2
"VA","portsmouth",2020-08-07,1
"VA","portsmouth",2020-08-08,2
"VA","portsmouth",2020-08-09,2
"VA","portsmouth",2020-08-10,1
"VA","portsmouth",2020-08-11,1
"VA","portsmouth",2020-08-12,2
"VA","portsmouth",2020-08-13,1
"VA","portsmouth",2020-08-14,1
"VA","portsmouth",2020-08-17,1
"VA","richmond",2020-06-21,1
"VA","richmond",2020-06-25,1
"VA","richmond",2020-06-27,1
"VA","richmond",2020-06-29,1
"VA","richmond",2020-06-30,1
"VA","richmond",2020-07-01,4
"VA","richmond",2020-07-02,1
"VA","richmond",2020-07-05,2
"VA","richmond",2020-07-10,2
"VA","richmond",2020-07-11,1
"VA","richmond",2020-07-14,4
"VA","richmond",2020-07-15,3
"VA","richmond",2020-07-16,3
"VA","richmond",2020-07-17,1
"VA","richmond",2020-07-20,4
"VA","richmond",2020-07-21,4
"VA","richmond",2020-07-22,2
"VA","richmond",2020-07-23,3
"VA","richmond",2020-07-24,4
"VA","richmond",2020-07-25,6
"VA","richmond",2020-07-26,4
"VA","richmond",2020-07-27,5
"VA","richmond",2020-07-28,3
"VA","richmond",2020-07-29,4
"VA","richmond",2020-07-30,5
"VA","richmond",2020-07-31,1
"VA","richmond",2020-08-01,2
"VA","richmond",2020-08-02,1
"VA","richmond",2020-08-03,4
"VA","richmond",2020-08-04,5
"VA","richmond",2020-08-05,2
"VA","richmond",2020-08-06,3
"VA","richmond",2020-08-07,3
"VA","richmond",2020-08-08,2
"VA","richmond",2020-08-09,1
"VA","richmond",2020-08-10,2
"VA","richmond",2020-08-11,1
"VA","richmond",2020-08-13,2
"VA","richmond",2020-08-15,1
"VA","richmond",2020-08-16,1
"VA","richmond",2020-08-17,2
"VA","roanoke",2020-07-15,1
"VA","roanoke",2020-07-16,1
"VA","roanoke",2020-07-20,4
"VA","roanoke",2020-07-21,2
"VA","roanoke",2020-07-28,2
"VA","roanoke",2020-08-10,1
"VA","roanoke",2020-08-12,1
"VA","virginia+beach",2020-06-23,1
"VA","virginia+beach",2020-06-24,1
"VA","virginia+beach",2020-06-28,1
"VA","virginia+beach",2020-06-29,1
"VA","virginia+beach",2020-06-30,3
"VA","virginia+beach",2020-07-01,2
"VA","virginia+beach",2020-07-02,2
"VA","virginia+beach",2020-07-06,6
"VA","virginia+beach",2020-07-07,3
"VA","virginia+beach",2020-07-08,1
"VA","virginia+beach",2020-07-09,4
"VA","virginia+beach",2020-07-14,1
"VA","virginia+beach",2020-07-15,1
"VA","virginia+beach",2020-07-16,2
"VA","virginia+beach",2020-07-17,3
"VA","virginia+beach",2020-07-18,1
"VA","virginia+beach",2020-07-22,1
"VA","virginia+beach",2020-07-23,3
"VA","virginia+beach",2020-07-27,6
"VA","virginia+beach",2020-07-28,6
"VA","virginia+beach",2020-07-29,2
"VA","virginia+beach",2020-07-30,2
"VA","virginia+beach",2020-08-05,1
"VA","virginia+beach",2020-08-06,2
"VA","virginia+beach",2020-08-07,1
"VA","virginia+beach",2020-08-08,1
"VA","virginia+beach",2020-08-09,1
"VA","virginia+beach",2020-08-10,1
"VA","virginia+beach",2020-08-11,1
"VA","virginia+beach",2020-08-12,1
"VA","virginia+beach",2020-08-13,1
"VA","virginia+beach",2020-08-14,1
"VA","virginia+beach",2020-08-17,1
"VT","barre",2020-07-14,1
"VT","barre",2020-07-24,1
"VT","barre",2020-07-25,1
"VT","barre",2020-07-28,2
"VT","barre",2020-07-29,1
"VT","barre",2020-08-04,2
"VT","barre",2020-08-14,1
"VT","bennington",2020-07-14,1
"VT","bennington",2020-07-22,2
"VT","bennington",2020-07-23,2
"VT","bennington",2020-07-28,1
"VT","brattleboro",2020-07-02,1
"VT","brattleboro",2020-07-03,1
"VT","brattleboro",2020-07-08,2
"VT","brattleboro",2020-07-14,1
"VT","brattleboro",2020-07-21,2
"VT","brattleboro",2020-07-22,2
"VT","brattleboro",2020-07-30,2
"VT","brattleboro",2020-08-12,1
"VT","burlington",2020-06-24,1
"VT","burlington",2020-06-29,1
"VT","burlington",2020-06-30,1
"VT","burlington",2020-07-01,1
"VT","burlington",2020-07-08,4
"VT","burlington",2020-07-11,1
"VT","burlington",2020-07-14,1
"VT","burlington",2020-07-20,1
"VT","burlington",2020-07-21,1
"VT","burlington",2020-07-24,1
"VT","burlington",2020-07-25,2
"VT","burlington",2020-07-27,1
"VT","burlington",2020-07-28,2
"VT","burlington",2020-08-07,1
"VT","burlington",2020-08-14,1
"VT","essex+junction",2020-06-24,1
"VT","essex+junction",2020-06-29,1
"VT","essex+junction",2020-06-30,1
"VT","essex+junction",2020-07-01,1
"VT","essex+junction",2020-07-08,4
"VT","essex+junction",2020-07-11,1
"VT","essex+junction",2020-07-14,1
"VT","essex+junction",2020-07-20,1
"VT","essex+junction",2020-07-21,1
"VT","essex+junction",2020-07-24,1
"VT","essex+junction",2020-07-25,2
"VT","essex+junction",2020-07-27,1
"VT","essex+junction",2020-07-28,2
"VT","essex+junction",2020-08-07,1
"VT","essex+junction",2020-08-14,1
"VT","middlebury",2020-06-30,1
"VT","middlebury",2020-07-01,1
"VT","middlebury",2020-07-11,1
"VT","middlebury",2020-07-14,1
"VT","middlebury",2020-07-23,1
"VT","middlebury",2020-07-24,1
"VT","montpelier",2020-07-14,1
"VT","montpelier",2020-07-24,1
"VT","montpelier",2020-07-25,1
"VT","montpelier",2020-07-28,2
"VT","montpelier",2020-07-29,1
"VT","montpelier",2020-08-04,2
"VT","montpelier",2020-08-14,1
"VT","rutland",2020-07-14,1
"VT","rutland",2020-07-24,3
"VT","rutland",2020-07-25,1
"VT","rutland",2020-07-29,3
